season,week,home,road,line,actual,hscore,vscore,linesag,linepayne,linemass,linepfz,linelaz,linemoore,linesagr,linewayward,lineargh,linepaynep,linehow,linesagpred,linepaynewl,linekam,linerwp,lineavg,lineelo,lineloud,lineborn,linedokter,linedunk,linebill,linepugh,linebihl,linecurry,lineround,lineclean,linefei,linemedian,lineharville,linesaggm,linemidweek,linedonchess,lineespn,linetalis,lineopen,linepig,linepiratings,linecons,linecong,linedwig,linepibias,linel2,lineteamrank,linelog,linepimean,lineca,linel2hf,linekerns,linekeep,linebig200,linecfp,linestd,total,phcover,phwin
2024,15,Colorado,Oklahoma St.,16.5,52,52,0,13.17,-10.08,3.46,24.55,16.8,14.94,16.41,13.12,21.0,-5.64,25.5,12.43,-12.47,13.16,14.87,14.4,19.49,13.0,24.35,13.49,21.92,10.86,16.62,18.59,23.73,19.0,5.5,19.0,15.0,11.46,12.32,16.5,12.1,13.2,16.4,14.0,14.0,14.5,26.95,7.72,16.0,15.5,20.56,12.4,2.58,15.0,16.5,19.2,17.55,22.26,17.62,,8.4,52,0.4534604963,0.7886536367
2024,15,Colorado St.,Utah St.,5.0,5,42,37,6.15,0.44,4.45,7.71,8.67,6.26,5.38,6.86,11.0,1.96,14.5,3.89,-0.37,5.71,11.33,6.55,7.37,4.0,-1.95,7.52,3.46,12.4,6.64,7.97,2.04,11.0,4.5,9.1,6.57,6.57,9.35,6.0,3.6,5.54,6.66,6.0,0.01,5.1,13.3,2.75,7.0,6.4,8.44,6.4,1.39,5.6,5.0,16.02,5.75,6.68,13.08,,3.65,79,0.5379057998,0.656203701
2024,15,East Carolina,Navy,2.5,-14,20,34,0.84,-3.13,-2.11,-2.42,-3.39,-4.82,2.79,-2.83,-3.0,4.42,0.01,0.77,-7.19,-5.04,-1.93,-2.73,-0.39,-3.0,-0.15,-7.65,1.95,-3.16,-6.56,-6.52,3.12,-4.0,3.5,-11.8,-2.47,-1.54,-1.08,2.5,-3.9,-1.74,-6.29,0.0,-1.0,0.9,-7.35,-2.47,-10.0,1.1,-7.11,-4.2,-0.67,0.2,1.5,-6.92,-0.55,-4.27,-9.69,,3.54,54,0.3738905774,0.433349068
2024,15,Florida Intl.,Middle Tenn.,9.0,11,35,24,10.25,-3.83,4.35,16.28,11.38,8.83,14.31,8.5,8.0,-10.05,5.5,10.95,-0.47,12.36,8.51,9.27,14.18,7.0,14.05,10.02,14.62,2.37,14.37,13.09,7.41,7.0,3.5,17.4,10.02,6.63,6.81,9.0,6.9,10.77,14.16,8.5,11.0,7.0,5.25,13.87,10.0,8.2,17.09,11.0,0.35,7.8,9.0,19.24,14.4,14.3,11.05,,5.51,59,0.5064097937,0.7094080998
2024,15,Florida St.,Florida,-16.5,-20,11,31,-11.16,21.49,-9.95,-19.56,-12.03,-17.47,-16.83,-13.25,-12.0,12.28,-14.0,-10.39,26.44,-15.62,-10.41,-11.52,-14.67,-11.0,-21.05,-10.01,-21.71,-3.71,-19.33,-15.05,-23.12,-12.0,8.0,-17.4,-14.0,-11.81,-8.86,-15.0,-10.8,-14.02,-17.02,-12.5,-18.0,-14.3,-21.35,-4.95,-23.0,-15.6,-18.2,-12.4,-2.46,-15.2,-16.5,-16.42,-9.05,-19.69,-13.97,,10.38,42,0.6035491964,0.2718152763
2024,15,Georgia,Georgia Tech,18.0,2,44,42,19.14,25.93,25.77,16.7,16.26,19.09,20.68,21.2,14.0,27.81,17.0,17.7,24.92,21.82,13.36,19.26,15.44,6.0,19.05,19.76,19.99,14.61,20.67,15.65,22.0,13.0,12.5,18.5,19.14,17.75,21.59,19.5,23.0,19.15,19.49,20.0,18.0,21.3,14.0,19.81,18.0,23.9,19.92,20.9,1.38,22.3,18.0,27.21,17.15,18.98,17.83,,4.18,86,0.530589436,0.8796429043
2024,15,Georgia Southern,Appalachian St.,2.5,9,29,20,4.21,-6.51,2.09,10.39,8.81,9.04,5.05,4.49,9.0,-7.41,13.5,3.28,-6.03,9.03,8.59,5.5,6.73,4.0,7.75,1.79,7.78,5.77,9.2,8.91,6.18,7.0,0.01,9.2,6.18,5.43,4.53,2.5,2.8,6.88,9.15,2.5,10.0,1.9,12.25,5.2,8.0,1.3,10.56,5.3,0.84,1.8,3.0,13.95,3.6,5.39,9.45,,4.5,49,0.5721380582,0.6305600101
2024,15,Georgia St.,Coastal Carolina,1.0,-21,27,48,0.96,-1.78,-0.82,-1.41,1.09,3.88,1.57,2.48,-1.0,-3.79,-2.5,2.33,-0.68,-3.83,-1.75,0.37,3.87,-5.0,4.15,-1.49,4.56,-1.93,0.9,0.85,4.31,-2.0,-1.0,0.3,0.0,-1.09,-1.25,1.0,-2.1,1.08,0.17,2.0,0.01,2.7,-0.35,0.76,-1.0,3.9,1.93,-1.2,-0.22,2.4,1.0,-3.49,3.7,2.15,-0.02,,2.36,75,0.4843430626,0.5091968912
2024,15,Hawaii,New Mexico,-3.5,8,38,30,0.62,3.2,1.26,4.31,2.32,4.15,2.25,0.3,3.0,1.16,3.5,-1.16,4.31,2.06,1.0,1.1,2.09,-1.0,,3.44,-0.11,0.38,-0.68,-0.02,0.19,2.0,-3.0,-1.3,1.21,-0.66,0.68,-2.5,-2.7,3.0,-0.21,-1.5,-2.0,1.6,1.52,4.97,1.0,2.1,0.66,4.8,-0.59,2.1,-2.0,16.75,-8.3,-4.24,7.62,,2.56,68,0.612585595,0.5272690559
2024,15,Indiana,Purdue,29.0,66,66,0,26.52,-2.24,22.43,54.24,28.92,33.71,28.57,28.68,39.0,0.89,38.5,25.84,-3.92,32.74,19.06,29.74,28.66,32.0,36.95,30.89,33.34,27.28,39.37,33.92,32.59,35.0,11.5,41.9,30.89,31.32,28.21,29.0,29.5,32.51,37.37,27.5,28.0,27.8,41.67,26.02,37.0,28.2,41.58,32.7,23.99,28.1,29.0,35.04,35.65,34.35,27.3,,11.14,66,0.5152170981,0.9374030384
2024,15,Iowa,Nebraska,3.0,3,13,10,7.99,12.63,10.57,10.93,9.02,7.58,8.33,9.4,7.0,5.23,7.0,8.13,16.6,8.74,6.21,8.55,6.06,4.0,10.65,5.15,10.52,2.15,9.76,7.6,11.17,7.0,5.0,4.9,8.16,7.93,8.16,5.5,6.2,9.19,9.56,3.5,6.0,12.4,10.85,17.12,6.0,11.5,9.55,8.7,0.51,11.6,4.5,17.31,5.35,12.42,3.56,,3.17,23,0.6341384142,0.7013023966
2024,15,Iowa St.,Kansas St.,2.5,8,29,21,2.75,-6.12,1.33,5.11,1.99,1.26,2.33,3.51,5.0,-9.77,7.5,2.2,-4.16,6.21,5.16,2.41,3.76,1.0,1.05,3.83,-0.25,3.18,2.58,3.81,-0.85,6.0,4.5,3.9,2.6,1.56,3.76,2.5,3.9,1.54,1.98,3.0,1.0,1.0,5.25,5.5,-1.0,2.2,4.62,2.6,0.19,1.5,2.5,8.72,5.85,0.55,2.49,,3.16,50,0.4977818278,0.5591793007
2024,15,James Madison,Marshall,3.5,-2,33,35,3.79,18.8,7.2,8.71,2.9,3.29,3.08,4.9,3.0,20.72,3.0,4.05,17.76,8.48,1.38,5.63,0.95,3.0,3.15,7.52,0.32,2.36,3.18,5.26,-1.47,1.0,11.0,4.9,4.26,5.7,4.26,3.5,4.2,5.14,3.25,3.5,5.0,6.8,2.1,4.29,1.0,6.5,8.34,6.0,-0.22,6.9,3.5,16.86,14.9,4.04,2.62,,4.7,68,0.5511827983,0.6330895735
2024,15,Kentucky,Louisville,-4.0,-27,14,41,-3.18,-3.51,-1.6,-5.02,-6.82,-8.49,-2.65,-1.42,-6.0,-2.22,-10.5,-2.41,-4.21,0.53,-5.37,-5.14,-6.02,-10.0,-4.55,-3.85,-6.51,-5.7,-5.93,-5.56,-1.46,-11.0,-0.5,-3.6,-5.02,-6.64,-4.94,-4.0,-4.4,-7.65,-6.73,-3.0,0.01,-8.4,-12.1,-3.61,-7.0,-7.5,-4.32,-4.0,-1.98,-7.6,-4.0,1.13,-3.55,-7.48,-8.83,,2.86,55,0.4718274115,0.3749897127
2024,15,LSU,Oklahoma,6.0,20,37,17,2.47,4.0,1.95,1.66,4.14,5.84,1.42,4.28,4.0,2.42,6.5,1.48,4.85,6.48,5.46,3.77,4.16,1.0,0.45,3.98,4.86,5.05,1.25,4.63,1.89,4.0,4.0,4.7,4.0,2.01,4.37,6.5,3.0,3.3,2.26,6.5,3.0,3.7,5.95,1.35,2.0,4.9,5.41,2.9,0.56,4.4,5.5,7.4,8.2,3.11,5.22,,1.71,54,0.4444621236,0.5933287474
2024,15,Louisiana Tech,Kennesaw St.,11.0,33,33,0,12.02,,14.21,14.53,10.2,17.77,13.53,10.12,9.0,,11.5,11.88,,12.59,11.61,11.67,10.6,6.0,13.75,11.77,17.67,6.92,11.54,9.2,15.18,8.0,9.0,9.8,11.54,10.95,12.06,12.5,18.0,11.35,11.26,12.5,,12.3,8.4,6.94,9.0,10.6,12.14,12.5,0.35,11.3,11.0,11.95,14.6,16.31,8.81,,3.04,33,0.5165333496,0.7648701442
2024,15,Louisiana-Monroe,Louisiana-Lafayette,-10.0,-14,23,37,-13.48,-9.42,-12.7,-12.39,-7.37,-10.77,-15.24,-12.84,-10.0,-13.27,-13.5,-14.56,-7.33,-11.77,-7.11,-12.31,-8.66,-14.0,-14.95,-12.86,-14.59,-5.61,-10.85,-10.22,-16.73,-10.0,-4.0,-11.6,-12.83,-9.39,-12.83,-9.5,-13.0,-11.31,-10.56,-10.0,-15.0,-15.0,-16.8,-20.64,-15.0,-16.3,-11.53,-13.4,-1.45,-16.3,-10.5,-7.56,-14.35,-14.31,-11.74,,3.36,60,0.4433954496,0.224025248
2024,15,Massachusetts,Connecticut,-10.0,-5,42,47,-11.77,-2.27,-14.31,-15.36,-12.6,-16.6,-11.86,-11.09,-13.0,-5.03,-15.0,-11.57,-0.79,-15.72,-10.9,-12.81,-14.42,-17.0,-15.25,-12.35,-13.76,-13.91,-17.71,-13.18,-15.24,-15.0,-3.0,-16.3,-13.18,-11.79,-13.91,-10.0,-18.5,-13.56,-16.47,-10.5,-13.0,-10.7,-13.92,-9.6,-21.0,-11.6,-14.31,-12.9,-20.34,-10.0,-11.0,-17.55,-12.8,-12.89,-15.9,,4.0,89,0.431853161,0.2169483343
2024,15,Michigan St.,Rutgers,2.0,-27,14,41,-2.06,-7.28,-0.3,-4.44,-2.48,-1.69,-3.94,0.94,0.25,-10.34,1.0,-2.67,-5.63,-2.44,-0.81,-1.63,0.59,-2.0,-2.35,0.97,-0.53,2.84,-2.2,-1.64,-1.0,1.0,1.5,-6.4,-1.7,-1.78,-0.4,2.0,3.2,-1.99,-2.29,1.0,-3.0,-2.2,0.35,-3.24,-8.0,-2.8,-2.56,-1.7,0.42,-2.3,1.0,-16.08,3.05,1.84,-0.27,,2.86,55,0.4109714619,0.4597537811
2024,15,Mississippi,Mississippi St.,26.5,12,26,14,26.89,23.44,24.87,40.05,23.38,28.89,30.62,24.52,28.0,21.54,30.0,23.85,24.47,26.04,18.12,28.23,30.53,22.0,32.45,30.47,31.48,21.38,30.63,28.23,31.8,26.0,14.0,32.7,29.0,26.94,29.48,26.0,27.5,25.46,29.25,26.5,30.0,29.2,35.0,34.84,29.0,29.7,32.92,30.3,13.59,30.3,26.5,14.7,34.2,33.27,23.53,,4.82,40,0.5415268976,0.95558969
2024,15,Missouri,Arkansas,3.0,7,28,21,8.24,27.38,7.33,7.65,7.08,-1.55,6.9,6.14,10.0,23.18,11.5,7.75,29.64,3.53,7.01,7.72,5.11,2.0,5.45,3.37,4.78,7.92,5.48,6.88,10.11,9.0,5.5,8.7,6.5,5.78,10.42,3.0,3.5,6.27,5.95,4.5,4.0,6.2,11.9,7.49,-1.0,5.9,6.48,5.8,1.24,5.8,4.0,4.64,3.75,3.31,8.1,,5.87,49,0.6098396175,0.6758656505
2024,15,New Mexico St.,UTEP,3.0,-7,35,42,5.73,16.26,4.51,2.7,2.32,1.37,6.9,3.52,6.0,12.72,8.5,4.68,18.17,-0.03,5.37,4.27,4.42,1.0,7.35,-1.72,10.5,7.9,1.47,0.51,8.72,5.0,2.5,-1.0,3.52,3.49,6.04,3.0,3.3,0.96,0.92,1.5,7.0,1.3,5.25,8.29,-2.0,2.7,0.11,1.2,0.61,1.7,3.0,2.58,-2.6,3.77,4.49,,4.4,77,0.5307275296,0.6022680129
2024,15,North Carolina,NC St.,2.5,-5,30,35,3.9,-1.25,6.42,9.41,7.89,3.87,3.54,5.24,8.0,-0.35,10.0,3.61,-1.74,7.89,6.66,5.28,5.2,4.0,3.15,6.08,5.88,3.79,7.43,6.48,2.49,5.0,6.0,6.2,5.88,6.62,4.61,3.5,3.5,5.97,8.11,5.0,3.0,3.9,8.66,5.52,6.0,3.6,8.0,5.9,0.9,2.9,3.0,-10.32,9.85,5.0,6.25,,2.61,65,0.5685955733,0.6286179467
2024,15,Northern Ill.,Central Mich.,13.5,8,24,16,13.47,6.56,10.49,18.42,14.08,15.75,13.33,13.31,12.0,9.64,15.5,13.98,4.91,13.79,13.55,14.3,13.82,8.0,13.95,17.37,15.78,9.65,16.54,16.55,12.25,15.0,9.0,17.8,14.08,12.47,14.36,12.5,13.7,14.05,17.3,13.5,12.0,17.0,15.75,15.57,14.0,16.8,20.58,14.8,1.42,17.1,13.5,18.25,16.9,15.54,17.57,,3.32,40,0.519670696,0.8110364875
2024,15,Northwestern,Illinois,-9.5,-10,28,38,-8.82,8.09,-6.98,-12.93,-7.11,-15.0,-11.83,-7.52,-10.0,6.26,-12.0,-8.36,9.07,-11.66,-8.18,-8.05,-8.54,-12.0,-9.75,-6.89,-6.75,-3.52,-12.78,-7.98,-14.23,-11.0,-1.0,-11.1,-8.36,-9.44,-8.07,-7.5,-4.6,-8.36,-9.41,-9.0,-12.0,-7.1,-18.2,-1.49,-15.0,-8.7,-8.13,-8.1,-2.27,-6.8,-9.5,-9.46,-6.35,-10.61,-12.69,,5.51,66,0.5343840715,0.315938573
2024,15,Ohio,Ball St.,17.5,21,42,21,18.25,15.12,15.05,22.23,15.84,18.4,20.2,18.45,22.0,11.74,25.5,18.92,16.95,22.38,12.1,18.9,15.74,15.0,22.05,17.03,20.55,24.68,20.32,18.68,22.95,20.0,10.5,18.0,18.68,17.12,17.7,15.0,16.0,16.99,17.67,14.0,19.0,17.9,23.45,17.59,21.0,18.8,22.22,18.9,3.05,18.9,17.5,28.03,26.15,21.93,14.68,,3.79,63,0.5341790493,0.8765720387
2024,15,Ohio St.,Michigan,19.5,-3,10,13,16.79,-7.69,14.86,29.44,19.56,18.87,20.42,17.47,20.0,-3.85,25.5,13.92,-9.75,23.14,16.04,18.05,21.82,16.0,15.35,21.4,17.78,20.29,22.94,19.74,18.38,19.0,10.0,25.9,19.0,17.23,18.42,21.0,25.0,21.34,23.16,20.5,19.0,15.7,14.47,17.66,19.0,16.9,24.34,21.5,20.93,17.6,19.5,31.59,19.55,24.53,21.83,,7.76,23,0.4672963465,0.8465158814
2024,15,Oregon,Washington,18.0,28,49,21,17.55,1.16,16.36,22.11,15.33,13.02,19.02,16.14,19.0,12.93,27.0,15.69,-5.19,19.73,14.84,17.5,15.57,12.0,17.15,18.9,17.39,23.82,17.62,17.93,20.29,19.0,9.5,21.1,18.28,15.97,20.32,19.0,24.5,18.28,17.36,19.5,17.0,19.9,18.29,22.37,15.0,22.5,20.12,18.4,30.83,21.5,18.0,26.71,16.55,17.63,21.94,,5.46,70,0.4881192737,0.8514039829
2024,15,Penn St.,Maryland,25.5,37,44,7,22.82,14.7,23.05,30.35,19.01,24.13,25.94,22.88,25.0,17.24,29.0,20.88,13.33,22.28,17.21,23.39,24.35,16.0,27.95,20.4,28.72,24.19,22.82,20.64,29.41,23.0,10.5,25.0,23.2,20.43,24.53,24.5,24.5,23.06,21.88,24.0,26.0,26.0,29.4,24.48,23.0,27.1,22.28,23.2,12.43,26.5,25.5,19.99,25.85,30.7,22.85,,4.44,51,0.4490732712,0.9220437102
2024,15,Rice,South Florida,-5.5,7,35,28,-5.1,1.32,-4.3,-6.18,-3.23,-8.19,-6.45,-2.28,-5.0,4.08,-5.5,-4.91,-0.16,-4.64,-4.89,-4.36,-3.83,-7.0,-7.25,-3.22,-7.08,-9.6,-4.33,-5.11,-7.92,-4.0,3.0,-6.1,-4.89,-2.35,-5.08,-5.5,-4.2,-4.14,-4.52,-4.0,-11.0,-4.5,-5.95,-3.92,-6.0,-4.9,-5.82,-4.1,-0.88,-5.4,-5.5,-18.06,1.05,-0.72,-6.71,,3.01,63,0.528125491,0.3936355564
2024,15,SMU,California,13.5,32,38,6,14.35,11.49,11.34,11.78,12.91,12.0,16.89,14.82,19.0,14.4,25.5,12.57,9.92,12.05,12.7,15.13,16.14,12.0,16.95,12.74,19.27,15.89,15.53,15.27,24.43,18.0,12.0,15.7,14.66,13.9,15.27,13.5,13.2,14.08,14.92,12.0,19.0,11.2,21.0,14.66,15.0,13.2,16.11,14.2,3.39,12.7,13.5,18.44,9.2,19.47,21.3,,3.51,44,0.5399304498,0.8239750075
2024,15,Sam Houston St.,Liberty,-2.0,2,20,18,-2.12,-24.94,-3.48,1.15,3.67,-1.33,-1.87,0.11,3.0,-15.27,5.5,-2.77,-30.14,1.69,3.47,-0.94,2.45,-3.0,-0.35,-1.09,0.78,1.82,4.73,4.05,-2.53,4.0,-3.0,1.9,0.0,-0.04,-2.38,-3.0,-6.9,2.94,5.04,-2.0,0.01,-1.9,1.75,-2.33,-1.0,-1.6,4.98,-0.3,0.66,-2.3,-2.0,11.19,1.3,1.01,11.92,,6.83,38,0.5244557731,0.4783099011
2024,15,San Diego St.,Air Force,-5.5,-11,20,31,-2.43,-10.79,-5.56,-6.71,0.6,-1.39,-1.98,-4.33,0.25,-10.91,1.0,-3.93,-10.73,-2.8,-1.87,-2.63,-2.72,-1.0,-4.85,1.28,-5.39,-0.26,-1.7,-1.49,-6.05,-2.0,1.0,-0.9,-1.98,-1.77,-2.04,-3.5,-4.2,0.41,-0.92,-3.0,-4.0,-0.8,-2.45,-0.5,-5.0,-1.2,-1.92,0.1,-0.66,-0.6,-4.5,-5.14,-3.1,-1.71,-2.91,,2.97,51,0.5705207405,0.4353221487
2024,15,San Jose St.,Stanford,2.5,3,34,31,2.04,13.3,2.1,14.58,2.84,0.04,2.55,2.41,4.0,14.88,8.0,0.27,12.45,2.6,5.52,3.69,1.42,8.0,2.95,1.43,2.16,12.4,-0.51,1.08,2.99,5.0,19.5,-0.1,2.1,2.06,3.22,3.0,1.6,2.14,0.65,0.0,-1.0,0.3,4.9,-0.56,-3.0,0.01,1.0,-1.3,-0.33,0.8,2.5,4.04,10.2,1.52,-0.39,,5.16,65,0.5284160307,0.5874752234
2024,15,South Alabama,Texas St.,-1.5,-7,38,45,0.69,5.57,4.24,2.14,-1.78,-0.1,0.39,2.22,5.0,11.74,5.5,0.41,2.25,-0.13,1.46,1.08,4.88,-2.0,1.85,-3.83,5.61,5.83,-1.69,-2.32,7.67,3.0,2.0,-5.1,0.6,3.65,0.91,-1.0,-1.5,2.08,-2.03,-1.5,3.0,0.3,2.8,-2.77,-3.0,0.01,-4.56,0.6,0.55,0.2,-1.0,-5.56,0.35,0.14,-2.64,,3.49,83,0.5630642318,0.5264904026
2024,15,Syracuse,Miami (Fla.),-11.0,4,42,38,-8.54,-7.39,-9.74,-16.67,-9.09,-15.34,-11.4,-8.46,-11.0,-12.98,-11.5,-7.72,-4.39,-13.21,-5.03,-11.11,-5.49,-10.0,-10.65,-15.66,-9.85,-7.45,-13.86,-11.22,-8.45,-7.0,-6.5,-15.0,-11.4,-11.84,-8.26,-10.5,-12.1,-13.21,-13.37,-10.0,-7.0,-15.4,-6.65,-12.51,-14.0,-15.3,-15.38,-15.0,-1.32,-15.2,-11.0,-17.77,-14.1,-13.21,-9.56,,3.35,80,0.4972953472,0.2467537771
2024,15,Temple,North Texas,-11.0,-7,17,24,-7.68,-5.44,-8.6,-7.82,-8.21,-7.92,-9.43,-6.01,-7.0,-8.18,-8.0,-8.11,-3.97,-8.39,-8.7,-8.08,-3.39,-10.0,-9.05,-10.67,-8.34,-5.28,-10.28,-7.92,-6.12,-5.0,-4.0,-8.0,-8.18,-8.54,-7.03,-11.0,-10.9,-8.69,-10.36,-10.0,-7.0,-11.0,-4.55,-8.26,-12.0,-12.5,-10.44,-10.9,-0.62,-12.0,-10.0,-2.56,-5.7,-9.74,-6.18,,2.25,41,0.5722579218,0.3071433383
2024,15,Texas A&M,Texas,-5.5,-10,7,17,-6.39,-13.0,-8.45,-9.97,-7.56,-7.18,-9.59,-6.47,-10.0,-7.51,-12.0,-5.6,-15.96,-11.18,-4.16,-8.89,-4.07,-9.0,-9.25,-8.65,-5.96,-11.77,-11.76,-7.84,-13.27,-7.0,-3.5,-10.9,-9.25,-9.85,-5.42,-5.5,-10.2,-10.84,-9.83,-4.5,-9.0,-11.5,-1.51,-10.22,-9.0,-11.2,-10.71,-9.9,-1.23,-11.4,-6.5,-6.35,-10.35,-8.81,-5.7,,2.82,24,0.4167325956,0.2906837526
2024,15,Texas Tech,West Va.,3.0,37,52,15,2.84,-0.13,1.56,8.64,1.1,-5.3,2.94,3.91,5.0,0.98,7.5,2.38,-0.73,2.76,2.36,2.35,2.59,3.0,-0.25,7.24,-1.06,4.89,0.69,3.28,1.34,5.0,2.0,2.1,2.36,1.71,3.15,3.5,3.1,2.86,1.0,3.5,0.01,0.8,4.9,-1.86,1.0,0.01,4.03,0.6,0.25,0.6,3.0,-6.42,3.95,2.83,5.13,,2.6,67,0.4838834875,0.5580765824
2024,15,Troy St.,Southern Miss.,17.5,32,52,20,16.96,26.1,20.81,26.18,14.41,13.96,19.01,18.41,15.0,27.2,17.5,18.62,25.51,17.25,14.32,17.88,20.23,11.0,21.25,15.8,22.66,15.24,17.32,15.96,18.77,14.0,14.5,18.1,17.27,16.98,15.18,17.5,10.7,15.11,16.53,16.5,19.0,20.8,11.9,17.27,17.0,21.2,19.91,16.8,10.96,20.5,17.5,13.72,21.75,16.77,13.74,,3.82,72,0.5092840381,0.8632614835
2024,15,Tulane,Memphis,13.5,-10,24,34,12.24,1.04,9.46,16.44,14.31,16.3,17.45,14.65,14.0,-2.06,14.0,12.11,2.7,18.04,9.4,13.54,15.78,7.0,20.85,11.42,19.62,7.01,18.27,16.41,17.13,13.0,5.5,18.0,14.4,12.81,9.0,13.5,7.3,16.5,18.66,12.5,17.0,12.1,14.4,12.39,16.0,13.7,21.2,14.9,1.67,12.7,13.5,20.51,16.9,22.97,15.3,,5.41,58,0.5009515517,0.7902780478
2024,15,Tulsa,Florida Atlantic,1.0,-47,16,63,1.1,0.07,0.14,-0.89,-2.46,3.43,2.52,0.84,4.0,-3.86,7.0,-0.29,2.2,-4.06,1.72,-0.57,2.74,-1.0,0.35,-3.81,1.81,4.58,-5.02,-2.64,7.25,1.0,-0.5,-6.7,-0.29,-2.84,1.01,-1.5,-0.7,-3.11,-5.26,-1.5,4.0,-2.9,2.67,-0.03,-9.0,-3.5,-4.62,-3.2,1.21,-2.6,1.0,-3.39,-0.4,-3.72,0.32,,3.52,79,0.4615411747,0.4860184078
2024,15,UCLA,Fresno St.,7.5,7,20,13,10.25,7.29,12.14,-8.96,9.01,3.35,11.59,10.35,7.0,13.45,6.5,11.35,3.98,9.15,6.4,9.53,11.18,-3.0,12.55,10.19,13.73,5.18,12.8,10.2,12.08,9.0,4.5,9.4,10.35,11.69,8.9,8.5,7.9,8.72,10.74,9.5,15.0,12.0,11.55,11.76,11.0,11.8,11.61,11.0,2.14,11.4,8.0,13.33,8.2,14.58,12.16,,4.39,33,0.5490487937,0.7185863031
2024,15,UNLV,Nevada,17.5,24,38,14,20.51,24.42,15.71,20.62,15.62,21.61,20.66,15.71,25.0,25.43,28.0,18.44,23.86,18.15,16.45,20.7,20.25,19.0,14.85,19.62,19.33,26.16,19.83,20.03,25.39,23.0,11.5,18.8,20.51,19.28,24.65,17.5,23.0,17.5,19.28,17.5,20.0,21.4,33.6,20.56,12.0,21.5,21.66,21.8,4.47,21.8,18.0,21.55,18.95,17.97,21.63,,4.27,52,0.5771734079,0.8960310574
2024,15,USC,Notre Dame,-7.5,-14,35,49,-8.47,-4.52,-9.33,-10.91,-8.93,-12.51,-14.06,-10.76,-13.0,-10.07,-18.5,-6.6,-1.54,-7.62,-5.59,-9.67,-8.17,-13.0,-16.95,-5.29,-17.54,-9.28,-10.99,-8.76,-12.95,-14.0,-3.0,-8.4,-9.28,-8.99,-7.39,-7.5,-7.1,-7.96,-11.34,-6.5,-12.0,-7.7,-6.49,-8.02,-15.0,-9.8,-11.06,-10.4,-1.32,-9.5,-7.5,-13.41,-5.9,-14.09,-8.62,,3.73,84,0.4470645407,0.2765772834
2024,15,Vanderbilt,Tennessee,-10.5,-13,23,36,-10.0,-21.83,-19.08,-16.28,-7.21,-11.6,-11.77,-9.7,-7.0,-21.75,-7.0,-9.28,-21.87,-16.13,-4.21,-10.98,-1.46,-11.0,-9.85,-11.75,-6.92,-6.16,-12.73,-6.67,-7.22,-7.0,-8.5,-8.2,-10.0,-14.42,-10.7,-11.0,-13.4,-12.29,-9.9,-12.5,-6.0,-14.2,-7.12,-11.43,-9.0,-13.9,-9.6,-14.2,-1.12,-15.3,-10.5,-4.32,-12.1,-10.57,-5.61,,4.74,59,0.4884421241,0.2537257427
2024,15,Virginia Tech,Virginia,6.5,20,37,17,10.9,12.91,10.24,15.75,11.86,8.81,10.0,10.98,9.0,15.29,10.0,11.98,11.62,12.21,9.97,11.3,10.38,4.0,11.75,10.9,11.54,2.78,13.41,11.09,6.6,10.0,10.5,15.4,11.48,10.18,11.5,7.5,7.3,11.48,13.35,7.0,8.0,12.3,12.25,14.9,10.0,12.1,14.22,13.8,0.37,12.6,8.0,8.2,15.7,13.05,9.28,,2.98,54,0.6168371063,0.7579181237
2024,15,Wake Forest,Duke,-3.5,-6,17,23,-5.44,-10.87,-4.8,-14.44,-5.47,-4.53,-6.84,-2.97,-8.0,-11.28,-12.5,-4.89,-10.66,-5.06,-6.52,-7.19,-4.15,-9.0,-7.95,-4.85,-7.46,-12.08,-6.68,-6.38,-11.23,-7.0,-3.0,-3.5,-7.0,-7.23,-5.78,-4.0,-4.9,-6.53,-7.13,-4.0,-10.0,-8.2,-15.75,-3.19,-8.0,-8.2,-6.11,-4.6,-1.72,-7.6,-4.0,-9.56,-7.5,-7.48,-8.1,,2.96,40,0.4096251327,0.3280685755
2024,15,Washington St.,Wyoming,18.0,-1,14,15,14.56,-0.92,17.56,18.24,17.13,20.07,14.14,12.62,25.0,10.74,29.5,12.25,-7.2,19.24,16.36,16.42,11.24,20.0,13.55,19.5,10.97,17.67,18.37,16.65,11.73,23.0,13.0,19.1,17.56,18.9,18.82,17.0,23.5,19.7,19.04,17.0,10.0,17.6,28.0,10.43,14.0,17.2,18.26,17.5,3.15,17.5,18.0,28.34,18.1,15.94,22.49,,6.17,29,0.4630467779,0.8324791189
2024,15,Western Kentucky,Jacksonville St.,-1.0,2,19,17,1.48,1.22,4.02,-2.07,1.4,1.56,0.48,0.95,2.0,-1.25,1.5,0.0,2.56,0.65,3.44,0.29,1.71,-3.0,-3.55,1.82,-4.23,0.23,-0.2,0.6,-3.1,1.0,-3.0,3.1,0.5,0.29,3.7,2.0,3.9,-1.07,1.5,1.0,-1.0,-0.2,0.35,1.55,-4.0,-1.0,0.11,0.5,-0.02,-0.9,-1.0,-1.96,-3.95,-2.36,3.34,,2.29,36,0.5320532272,0.5072131415
