season,week,home,road,line,actual,hscore,vscore,linesag,linepayne,linemass,linepfz,linelaz,linemoore,linesagr,lineargh,linepaynep,linehow,linesagpred,linepaynewl,linekam,linerwp,lineavg,lineelo,lineloud,lineborn,linedokter,linesuper,linedunk,linebill,linebihl,lineround,linefei,linemedian,lineharville,linesaggm,lineespn,linefox,lineopen,linepig,linecons,linecong,linepibias,linel2,lineteamrank,lineash,linepimean,lineca,linekeep,linekerns,linel2hf,linelog,lineatom,linedwig,linepiratings,linecather,linetalis,linedonchess,linefeng,linemidweek,lineclean,linecurry,linepugh,linestd,total,phcover,phwin
2022,2,Texas-San Antonio,Houston,-4.0,-2,35,37,-7.74,-2.28,-5.29,-1.78,-1.2,0.2,-7.78,2.0,-3.65,0.01,-7.78,0.47,-4.21,-3.91,-3.86,-1.48,-3.0,-7.15,-1.37,,,1.54,,,-8.4,-3.94,-0.51,-7.71,-4.31,-7.0,-4.5,-7.0,-5.78,-1.54,-7.9,,-6.0,,-7.4,-4.0,-1.64,-0.85,,,,-2.0,-5.9,-7,-1.49,-3.0,,-4.0,1.0,-6.48,-6.97,3.12,72,0.5034523088,0.4057091996
2022,2,Tulane,Massachusetts,28.0,32,42,10,29.45,23.31,23.37,25.51,22.57,29.93,29.58,22.0,29.42,26.5,29.57,11.08,33.16,16.15,26.33,23.83,6.0,38.55,28.61,,,8.42,,,23.0,25.9,18.88,29.38,23.34,37.0,29.5,30.0,18.79,15.81,27.8,,27.8,,24.3,28.0,32.86,21.55,,,,32.0,25.9,49,27.2,24.0,,28.0,17.5,33.71,39.11,8.33,52,0.4628860922,0.9290685179
2022,2,UCLA,Bowling Green,23.5,28,45,17,27.69,20.69,22.95,19.13,27.95,25.19,27.8,14.0,25.13,19.0,27.8,11.81,35.99,16.07,25.83,24.89,10.0,38.05,26.77,,,19.67,,,27.9,26.3,25.38,27.63,29.26,41.0,27.0,32.0,30.76,12.59,26.3,,21.8,,25.0,23.5,10.64,31.6,,,,22.0,23.8,31,29.36,23.0,,23.5,20.0,38.67,37.14,7.41,62,0.5529003849,0.9298041995
2022,2,USC,Rice,32.5,52,66,14,32.36,24.92,17.95,15.81,20.53,10.16,32.5,8.0,32.32,10.5,32.5,10.12,24.6,11.28,22.12,13.65,8.0,22.35,19.5,,,11.13,,,21.1,22.0,17.64,32.29,27.26,22.0,35.0,38.0,26.72,12.95,29.0,,33.3,,28.5,31.5,26.29,23.7,,,,15.0,27.1,14,20.11,25.5,,32.5,13.0,15.84,34.91,8.4,80,0.281649119,0.890954945
2022,2,Washington,Kent,23.0,25,45,20,18.66,13.02,12.41,13.12,14.72,2.25,18.74,0.25,19.64,4.0,18.74,-0.23,20.92,5.98,13.47,8.94,7.0,16.05,13.68,,,2.58,,,20.8,14.72,11.43,18.62,20.38,15.0,21.5,20.0,15.49,13.58,20.8,,18.3,,17.8,21.5,17.62,13.8,,,,6.0,19.8,8,11.58,16.0,,23.0,1.0,11.54,21.17,6.45,65,0.2890388738,0.7841081457
2022,2,Wyoming,Tulsa,-6.5,3,40,37,-3.66,-7.73,-5.31,4.74,-6.09,-4.3,-2.95,-5.0,-9.24,-5.5,-4.61,-4.69,-13.0,-3.22,-5.27,-4.14,3.0,-8.05,-4.19,,,-0.12,,,-4.7,-5.0,-4.09,-4.17,-5.55,-5.0,-1.0,-7.0,-2.61,-8.5,-8.8,,-9.5,,-6.3,-6.5,-11.77,2.7,,,,-14.0,-10.1,-3,-3.1,-5.6,,-6.5,-2.5,-8.97,-2.3,3.93,77,0.5299775644,0.3736293571
2022,3,Air Force,Colorado,17.5,31,41,10,10.94,16.6,8.37,21.58,9.43,14.02,11.99,11.0,16.14,16.0,10.67,16.91,17.44,15.21,15.12,20.23,4.0,24.05,16.47,,,13.57,,,16.5,14.96,10.93,10.76,11.03,16.0,15.0,20.0,21.16,10.75,9.8,,11.9,,9.1,17.5,25.44,18.6,,,,26.0,7.3,24,13.01,7.4,,17.5,23.5,18.38,14.96,5.39,51,0.443555286,0.8164375151
2022,3,Arizona,Mississippi St.,-11.0,-22,17,39,-3.97,-7.69,-10.85,-14.44,-8.09,-12.16,-5.05,-8.0,-10.82,-15.5,-3.89,-5.61,-9.82,-10.78,-10.32,-6.88,-5.0,-8.25,-8.23,,-5.74,-2.31,,,-15.5,-10.03,-8.22,-3.09,-10.75,-9.0,-8.5,-10.0,-14.07,-19.8,-14.4,,-14.5,,-13.9,-11.0,-12.8,-6.4,,,,-16.0,-15.9,-9,-19.97,-14.5,,-10.5,-2.0,-15.6,-7.35,4.61,56,0.5164057427,0.2662220213
2022,3,Arkansas,South Carolina,9.0,14,44,30,8.44,9.04,5.05,3.36,8.37,9.98,8.72,8.0,6.84,6.5,8.14,10.49,9.4,11.3,9.52,14.28,-2.0,14.35,7.41,,15.71,11.25,,,4.5,9.02,7.87,9.37,8.92,15.0,9.5,9.0,12.68,7.29,9.5,,3.6,,7.7,9.0,12.03,9.85,,,,11.0,9.1,13,9.22,8.2,,8.0,8.5,22.59,8.13,3.83,74,0.5127016896,0.7200487745
2022,3,Army,Texas-San Antonio,-2.5,-3,38,41,1.72,-2.33,5.03,9.17,3.86,-0.82,1.31,2.0,-1.56,6.0,1.87,-2.84,1.03,0.93,1.19,-0.81,4.0,-2.35,4.98,,-0.82,-2.06,,,5.4,1.17,0.25,2.25,4.52,6.0,-1.5,-1.0,1.84,0.01,3.4,,-1.9,,4.9,-2.0,-7.65,5.0,,,,-9.0,2.7,-2,0.01,-2.9,,-2.5,4.0,-2.44,3.99,3.86,79,0.5893441653,0.529032387
2022,3,Auburn,San Jose St.,24.0,8,24,16,17.52,18.35,27.07,23.97,19.59,12.27,19.07,9.0,29.92,12.0,18.28,10.64,28.49,16.01,22.26,19.47,8.0,30.15,20.25,,,5.92,,,27.9,23.93,22.48,16.48,27.82,30.0,21.5,24.0,28.63,23.73,26.1,,23.3,,26.4,24.0,26.0,20.3,,,,30.0,28.2,25,34.09,25.0,,23.0,11.0,22.37,26.59,7.2,40,0.4602439624,0.8991982384
2022,3,BYU,Baylor,2.5,6,26,20,-5.75,1.1,-8.95,-8.41,1.12,9.73,-6.83,11.0,-1.75,4.0,-5.65,3.01,0.58,-4.56,-0.48,-0.34,1.0,-9.05,2.23,,,-1.69,,,-4.5,-0.44,-8.24,-5.24,-2.62,-3.0,3.0,0.01,-0.44,-1.52,1.9,,-1.3,,0.5,2.5,9.03,20.8,,,,-4.0,1.2,3,-14.77,1.9,,3.0,19.0,-13.41,-3.34,7.08,46,0.4319342967,0.4889840572
2022,3,Ball St.,Western Mich.,-6.5,-7,30,37,-3.41,-5.58,-5.0,-2.32,-1.69,4.12,-3.79,2.0,-8.19,0.5,-5.07,-3.85,-4.23,-3.0,-5.74,1.1,-3.0,-14.35,-6.01,,-11.74,-7.1,,,-10.2,-5.59,-6.95,-1.94,-5.81,-8.0,-6.5,-12.0,-5.6,-7.44,-8.5,,-8.0,,-7.2,-6.5,-14.71,-3.4,,,,-14.0,-7.0,-11,-0.01,-2.8,,-6.5,-3.5,-8.41,-4.95,4.22,67,0.5184528372,0.3633693222
2022,3,California,UNLV,13.0,6,20,14,14.07,10.37,16.62,16.15,12.74,13.3,14.65,6.0,11.53,7.0,14.0,9.6,19.81,12.37,13.85,8.67,3.0,16.25,12.43,,,13.63,,,14.2,14.2,14.39,15.07,10.95,18.0,13.5,20.0,15.85,17.78,13.6,,9.4,,14.7,13.0,5.31,19.5,,,,8.0,11.8,15,18.01,14.5,,13.0,13.5,16.37,20.18,3.98,34,0.5207103712,0.8012961748
2022,3,Central Florida,Louisville,6.0,-6,14,20,7.26,11.01,1.46,10.52,0.5,5.52,7.12,8.0,10.38,13.5,7.68,11.42,3.28,3.5,6.36,4.03,5.0,8.85,3.99,,,8.64,,,7.6,7.12,3.44,7.95,11.08,5.0,6.5,9.0,10.54,-0.87,1.7,,11.0,,1.7,6.0,8.58,3.85,,,,5.0,-0.4,6,0.68,3.7,,5.5,5.5,10.8,3.22,3.73,34,0.5088070562,0.6517469959
2022,3,Central Mich.,South Alabama,6.0,-14,24,38,9.73,6.63,3.39,13.1,10.79,10.69,11.06,8.0,2.99,7.0,9.28,9.05,12.63,8.87,9.99,14.45,3.0,13.95,9.99,,,16.93,,,9.2,9.2,3.66,9.06,3.91,16.0,7.0,8.0,11.24,5.43,11.0,,6.9,,10.8,6.5,5.87,3.4,,,,9.0,9.0,20,7.36,7.3,,5.0,13.5,24.59,4.09,4.87,62,0.5949427694,0.7262795294
2022,3,Charlotte,Maryland,-26.5,-35,21,56,-20.2,-23.0,-20.18,0.92,-16.34,-13.31,-22.63,-19.0,-30.47,-13.5,-21.43,-18.03,-19.19,-11.05,-21.22,-18.08,-4.0,-30.05,-20.96,,-31.19,-13.59,,,-20.5,-21.07,-27.77,-18.31,-21.17,-20.0,-26.0,-25.0,-21.38,-27.84,-29.2,,-26.1,,-27.9,-26.0,-30.47,-18.5,,,,-29.0,-29.2,-24,-21.86,-15.5,,-27.0,-4.0,-30.96,-20.92,7.33,77,0.6186500776,0.1124755103
2022,3,Colorado St.,Middle Tenn.,11.5,-15,19,34,8.37,2.2,2.84,2.54,3.75,-2.4,8.48,1.0,-0.2,-3.0,8.67,3.8,5.16,0.45,3.49,5.23,-2.0,0.75,6.16,,,4.93,,,3.2,3.5,3.65,8.92,1.95,4.0,7.5,7.0,3.48,-3.34,9.2,,6.1,,9.9,10.0,8.81,1.4,,,,3.0,10.1,-2,-4.21,5.3,,11.0,3.5,-5.98,10.13,4.15,53,0.3127128787,0.5842197313
2022,3,Connecticut,Syracuse,-23.5,-34,14,48,-16.34,-15.21,-21.32,-16.43,-11.32,-16.22,-16.79,-8.0,-21.66,-12.0,-16.44,-10.91,-28.53,-11.64,-19.6,-20.09,-6.0,-22.55,-22.56,,-26.84,-8.23,,,-25.7,-20.39,-23.12,-18.53,-20.7,-21.0,-20.0,-28.0,-19.33,-25.86,-27.7,,-23.8,,-23.5,-23.5,-29.86,-14.8,,,,-29.0,-26.3,-27,-17.59,-16.0,,-23.0,-1.5,-23.02,-28.05,6.93,62,0.5890718234,0.1289090306
2022,3,East Carolina,Old Dominion,13.0,18,39,21,8.43,8.07,9.38,9.36,9.2,2.7,10.09,5.0,13.17,6.0,9.17,4.67,13.42,8.8,9.5,9.53,2.0,16.15,10.72,,,7.43,,,7.5,9.36,5.12,5.74,11.84,12.0,13.0,12.0,9.34,10.92,13.5,,9.9,,12.1,12.5,7.44,2.75,,,,8.0,12.6,8,15.15,7.3,,12.5,16.0,9.56,8.9,3.32,60,0.4145671229,0.7209868376
2022,3,Florida,Kentucky,6.0,-10,16,26,3.21,2.01,1.97,8.65,6.36,2.19,2.86,1.0,2.14,3.5,3.11,1.92,4.61,-3.09,0.45,-2.23,1.0,-6.55,7.46,,-6.33,-0.91,,,-0.3,1.05,0.31,4.19,1.64,-2.0,5.5,3.0,0.75,-8.08,-2.8,,1.1,,-1.1,5.0,0.84,2.35,,,,-3.0,-2.2,-5,-9.57,3.8,,6.0,-2.0,-8.2,4.85,4.23,42,0.3677504767,0.5109258955
2022,3,Fresno St.,Oregon St.,0.0,-3,32,35,-5.54,4.21,-5.32,3.36,-0.68,-4.65,-6.62,-0.25,-1.55,7.5,-4.64,8.04,-6.54,3.18,-1.62,0.13,6.0,-8.55,2.32,,,5.92,,,-0.01,-1.55,-8.64,-5.76,-0.75,0.01,1.5,-1.0,-2.73,-14.23,-1.5,,-3.6,,-2.3,0.0,2.84,-5.3,,,,-7.0,-2.0,-4,-4.57,-3.1,,-1.0,9.0,1.41,-5.65,5.01,67,0.4612337887,0.4612337887
2022,3,Georgia St.,North Carolina,-7.0,-7,28,35,-9.28,-6.06,-4.25,-4.52,-6.68,-8.15,-10.81,-4.0,-8.57,-8.0,-7.92,-4.39,-15.15,-1.84,-5.65,-7.77,1.0,-4.65,-9.06,,-2.68,-0.54,,,-12.4,-6.89,-9.71,-9.79,-9.86,-3.0,-9.0,-8.0,-9.78,-4.23,-2.7,,-7.8,,-7.1,-7.0,3.14,-0.6,,,,-13.0,-5.8,12,3.8,-3.0,,-7.5,5.5,1.47,-12.08,5.36,63,0.5321083474,0.3679816997
2022,3,Illinois,Virginia,4.0,21,24,3,-0.11,4.77,6.32,0.85,6.42,4.13,0.28,5.0,6.19,-2.5,1.34,3.83,3.71,3.05,3.56,5.69,-4.0,7.25,0.6,,,-0.79,,,-1.2,3.87,3.91,-2.61,5.8,6.0,4.5,0.01,4.73,12.12,2.7,,4.5,,3.4,4.0,10.02,13.7,,,,5.0,3.1,-8,7.07,2.5,,4.5,7.5,5.31,3.87,4.12,27,0.4892976364,0.5859268535
2022,3,Iowa,Iowa St.,4.0,-3,7,10,1.16,2.81,-1.45,3.61,2.54,2.79,0.82,7.0,-4.12,2.5,0.97,7.43,-0.84,4.24,2.56,1.33,2.0,-1.45,3.1,,,10.17,,,-2.3,2.54,-0.36,1.9,-2.95,-5.0,3.5,7.0,3.69,18.8,6.5,,-1.3,,7.2,4.0,4.66,-4.1,,,,4.0,8.7,6,-13.11,7.3,,3.5,7.0,0.7,1.4,5.16,17,0.4656264317,0.5609453612
2022,3,Kansas St.,Missouri,7.5,28,40,12,9.67,8.34,8.97,11.14,9.62,1.68,10.55,5.0,7.88,5.0,9.48,8.64,11.26,10.7,9.9,7.46,1.0,19.15,8.35,,,8.37,,,7.7,9.52,7.56,9.52,4.04,13.0,7.5,12.0,12.68,11.21,10.3,,9.2,,8.8,7.5,13.26,0.6,,,,15.0,10.4,20,22.02,4.8,,7.5,15.0,13.48,10.39,4.41,52,0.5579091549,0.7260433307
2022,3,Liberty,UAB,-6.0,7,21,14,-3.25,-4.34,0.89,5.24,1.38,4.24,-4.94,3.0,-9.34,1.0,-3.93,-1.01,-0.42,0.41,-2.14,-4.96,-1.0,-6.75,-3.94,,,-2.73,,,-2.2,-2.2,-5.4,-0.37,-2.03,-2.0,-3.5,-6.0,-2.83,-3.66,-1.2,,-9.1,,0.01,-5.5,-5.49,7.6,,,,-12.0,-1.7,-8,5.06,-3.2,,-6.5,3.0,-9.62,0.67,4.24,35,0.5928653463,0.4481875993
2022,3,Louisiana-Lafayette,Eastern Mich.,11.0,28,49,21,8.19,14.64,17.03,17.49,13.15,16.37,9.14,12.0,14.32,18.0,8.4,14.84,16.55,14.59,14.82,14.73,7.0,21.65,12.08,,,21.58,,,10.9,14.64,12.64,7.23,13.16,21.0,12.5,15.0,20.66,5.96,13.3,,11.4,,10.2,11.5,17.2,21.05,,,,16.0,10.4,21,25.75,8.1,,11.5,19.5,22.72,13.92,4.86,70,0.5909917273,0.8139855142
2022,3,Miami (Fla.),Southern Miss.,26.5,23,30,7,24.33,22.61,21.77,14.03,22.45,17.82,26.06,18.0,27.92,18.5,23.78,19.07,24.55,17.58,24.3,20.17,5.0,29.45,27.32,,,14.82,,,17.7,25.42,26.59,25.42,27.59,30.0,27.5,30.0,30.87,25.97,33.8,,27.7,,32.4,26.5,27.33,3.55,,,,23.0,34.5,33,26.35,23.0,,25.0,23.0,32.82,26.28,6.78,37,0.4492976182,0.920373712
2022,3,Michigan,Hawaii,52.0,46,56,10,33.61,38.83,36.4,24.4,31.93,21.18,36.4,32.0,55.78,24.5,37.33,27.52,48.77,18.58,41.47,40.15,6.0,54.05,51.73,,53.86,23.63,,,41.8,41.9,47.0,30.29,50.23,42.0,49.0,56.0,42.86,56.06,54.8,,56.7,,52.6,51.5,59.93,32.2,,,,52.0,55.5,51,44.89,34.0,,51.5,25.5,39.24,47.77,12.78,66,0.3026820607,0.979070199
2022,3,Michigan St.,Akron,34.5,52,52,0,31.32,29.16,36.2,32.5,31.67,29.92,34.79,24.0,37.41,23.5,31.36,23.66,41.43,19.3,35.84,35.16,11.0,49.55,37.96,,,28.2,,,36.4,36.4,37.14,29.83,35.38,41.0,34.0,45.0,40.27,42.39,42.4,,36.2,,41.8,34.5,44.98,38.2,,,,38.0,44.3,43,42.03,27.5,,34.5,27.0,51.47,41.47,8.08,52,0.529983192,0.9778930831
2022,3,Navy,Memphis,-4.5,-24,13,37,-4.56,-7.3,0.37,7.27,0.76,-1.6,-4.4,-4.0,-7.69,-4.0,-4.57,-7.03,2.02,-1.21,-3.14,-1.96,-3.0,-0.15,-2.83,,,-3.38,,,-0.5,-3.6,-4.3,-5.95,-10.35,-2.0,-6.0,-16.0,-3.6,-4.6,-4.4,,-8.7,,-4.2,-4.5,-7.19,4.8,,,,3.0,-3.2,-3,2.96,-3.8,,-6.0,-5.5,0.91,-3.89,4.04,50,0.5330861633,0.4239879557
2022,3,Nebraska,Georgia Southern,23.5,-3,42,45,13.24,6.39,18.71,14.81,17.33,7.24,13.82,8.0,9.02,3.0,13.12,4.66,26.3,16.16,16.09,12.63,-1.0,21.75,20.85,,,6.0,,,14.2,16.16,14.16,14.16,14.24,17.0,20.5,24.0,17.95,15.79,21.2,,8.9,,23.6,22.5,27.35,21.95,,,,19.0,23.0,19,22.18,18.0,,23.5,14.5,18.35,25.99,6.61,87,0.3332554001,0.82529708
2022,3,New Mexico,Boise St.,-17.0,-17,14,31,-15.27,-6.39,-12.15,-20.66,-19.24,-13.73,-17.04,-12.0,-9.95,-11.5,-15.06,-4.01,-26.16,-10.8,-16.11,-16.12,-10.0,-12.65,-20.21,,,-13.43,,,-25.0,-16.59,-5.75,-15.18,-9.81,-18.0,-17.0,-21.0,-16.59,-20.68,-19.8,,-14.5,,-16.0,-17.0,-17.02,-11.4,,,,-25.0,-17.8,-23,-20.71,-17.0,,-17.0,-14.0,-17.6,-20.64,5.07,45,0.5212945306,0.1668591425
2022,3,Northwestern,Duke,10.0,-8,23,31,6.92,9.96,13.12,4.39,16.45,14.73,6.88,15.0,11.72,9.5,6.28,8.79,15.68,8.93,13.07,13.23,4.0,15.95,14.72,,20.57,5.07,,,5.0,13.21,9.58,8.46,7.23,17.0,10.0,20.0,16.63,12.7,18.8,,9.6,,16.3,10.0,12.29,6.35,,,,24.0,17.8,17,23.77,13.2,,10.0,8.5,16.51,14.82,5.26,54,0.5728322537,0.7827754344
2022,3,Notre Dame,Marshall,20.5,-5,21,26,19.49,13.44,22.2,21.46,17.76,12.68,21.2,13.0,13.62,11.5,19.53,13.31,20.95,13.9,19.49,17.96,8.0,30.25,20.05,,,16.53,,,17.3,19.49,15.14,19.27,17.62,26.0,19.0,23.0,24.47,30.37,27.8,,15.6,,25.1,20.5,10.13,13.05,,,,14.0,28.3,31,22.58,18.0,,20.5,8.0,25.94,21.79,5.93,47,0.4762354685,0.8749656383
2022,3,Ohio St.,Arkansas St.,44.5,33,45,12,36.2,31.33,27.66,44.34,37.07,37.99,39.24,32.0,33.39,33.0,33.87,29.96,50.35,19.17,40.22,36.99,12.0,50.65,43.78,,,29.23,,,40.2,39.24,33.28,38.83,35.25,48.0,43.5,48.0,40.32,54.11,48.9,,38.4,,45.1,44.5,51.17,39.6,,,,45.0,48.8,51,45.94,33.0,,44.5,35.5,51.02,48.75,9.09,57,0.4075082539,0.9860454693
2022,3,Oklahoma,Kent,33.0,30,33,3,27.84,26.94,22.36,23.36,27.65,29.76,29.97,20.0,34.02,34.5,27.09,22.21,30.52,17.68,29.85,24.87,12.0,37.95,34.56,,37.8,18.96,,,33.5,30.87,29.21,29.05,30.79,32.0,32.0,34.0,36.56,34.23,35.0,,31.5,,31.4,33.0,29.63,15.1,,,,32.0,35.0,37,41.95,25.0,,33.5,17.5,39.28,30.96,6.88,36,0.4277672075,0.9577587879
2022,3,Oklahoma St.,Arizona St.,11.5,17,34,17,9.49,13.44,11.46,12.61,9.43,13.43,9.31,19.0,11.93,18.5,9.37,14.44,7.86,12.13,13.36,11.02,3.0,12.95,11.89,,,14.49,,,7.7,12.95,10.3,11.22,11.26,16.0,11.0,14.0,16.98,22.97,13.2,,13.1,,13.4,11.5,8.13,13.8,,,,16.0,14.9,24,23.96,13.4,,11.0,12.0,16.64,8.46,4.17,51,0.5451155369,0.7921850596
2022,3,Penn St.,Ohio,28.0,36,46,10,19.39,21.26,27.45,23.62,25.01,14.02,20.93,17.0,27.23,21.0,19.34,17.29,32.66,18.4,25.52,26.87,6.0,32.65,28.24,,31.28,20.22,,,23.5,27.05,26.53,19.6,28.13,30.0,24.5,34.0,32.94,27.37,31.2,,25.0,,31.0,28.0,32.07,17.7,,,,29.0,34.3,29,28.73,25.5,,25.5,13.5,27.45,31.96,6.32,56,0.4422943747,0.9323714657
2022,3,Pittsburgh,Tennessee,-6.0,-7,27,34,-1.51,-0.61,-0.76,8.49,4.5,3.86,-2.91,4.0,-4.34,7.0,-1.81,1.87,-8.32,7.04,0.35,4.04,2.0,-1.35,-0.01,,-2.08,10.85,,,-4.8,0.08,0.45,0.73,-1.39,3.0,-4.0,1.0,2.64,4.76,-0.7,,-4.7,,0.2,-5.0,-8.41,-5.75,,,,-8.0,1.5,1,-7.21,-3.4,,-6.0,13.0,4.01,-1.02,5.0,61,0.6486032861,0.5083893153
2022,3,Stanford,USC,-9.0,-13,28,41,-6.76,-7.39,-4.15,-9.55,-2.99,-4.35,-9.09,6.0,-9.32,-2.0,-6.49,-6.11,-11.58,-0.52,-6.29,-2.0,-1.0,-10.05,-3.85,,,-0.8,,,-8.2,-6.11,-7.7,-4.29,-9.18,-6.0,-10.0,-10.0,-8.55,10.11,-4.2,,-15.3,,-5.0,-9.0,-6.3,-27.1,,,,-6.0,-1.4,-3,-10.33,-9.7,,-8.5,-4.0,0.37,-15.01,5.85,69,0.5636283684,0.3550315395
2022,3,Texas,Alabama,-20.5,-1,19,20,-11.76,-12.7,-8.52,-15.88,-9.27,-13.87,-14.26,-10.0,-14.93,-23.5,-10.68,-11.2,-19.5,-9.77,-15.1,-15.81,-7.0,-22.15,-20.92,,-23.05,-11.26,,,-18.2,-14.6,-12.47,-11.04,-12.84,-19.0,-17.5,-12.0,-4.86,-14.07,-18.8,,-19.0,,-15.5,-19.5,-16.28,-23.6,,,,-23.0,-15.6,-18,-16.02,-9.4,,-20.0,-5.5,-29.52,-16.66,5.34,39,0.626439825,0.1836256043
2022,3,Texas A&M,Appalachian St.,18.5,-3,14,17,15.28,13.06,13.95,6.26,9.83,9.72,16.02,10.0,13.08,9.0,14.39,13.05,12.05,9.22,13.41,11.83,1.0,18.25,14.27,,,8.3,,,7.3,13.3,15.78,16.99,13.06,15.0,16.0,19.0,16.9,17.39,18.8,,13.3,,19.6,17.5,13.83,8.95,,,,11.0,20.0,10,10.0,22.0,,19.0,2.5,15.76,17.34,4.51,31,0.3788722577,0.7917819107
2022,3,Texas St.,Florida Intl.,13.5,29,41,12,-0.83,9.94,10.72,2.7,9.08,11.71,-0.17,12.0,12.34,5.0,-0.18,8.33,14.41,13.67,11.35,15.03,-3.0,17.15,15.77,,,5.44,,,2.3,11.7,8.19,-3.11,9.4,16.0,11.0,10.0,6.27,18.6,17.2,,7.5,,12.6,13.5,15.12,34.05,,,,19.0,14.8,24,27.09,11.7,,14.0,13.5,15.01,8.29,7.52,53,0.4512951191,0.7408942605
2022,3,Texas Tech,Houston,4.0,3,33,30,1.37,1.17,9.67,1.25,3.72,-1.17,2.63,-2.0,4.71,-2.0,1.63,-1.17,-1.31,-0.43,2.19,-3.16,-3.0,8.85,2.85,,,-5.27,,,0.4,1.92,8.42,-1.37,5.51,3.0,1.5,1.0,0.78,2.75,5.1,,4.0,,4.9,4.0,9.85,-1.5,,,,1.0,5.9,2,7.34,-0.3,,3.0,-7.5,3.68,2.57,4.21,63,0.4561232223,0.5530387409
2022,3,Toledo,Massachusetts,28.0,45,55,10,32.18,25.06,20.27,25.69,27.68,28.39,34.34,21.0,33.54,27.5,31.94,19.41,34.24,18.51,28.11,28.39,7.0,29.05,32.78,,,9.86,,,26.7,28.39,23.67,33.54,20.99,37.0,29.0,33.0,21.47,21.49,25.6,,30.9,,21.9,28.0,33.66,22.9,,,,37.0,21.1,44,32.8,25.0,,28.5,27.5,37.91,35.65,7.7,65,0.5024871008,0.9444357519
2022,3,Tulsa,Northern Ill.,6.5,3,38,35,0.45,3.5,9.1,10.05,8.38,12.6,0.92,3.0,8.14,6.0,2.65,0.41,6.48,4.46,6.06,7.18,1.0,15.15,5.87,,,3.35,,,4.7,6.0,7.26,-2.99,10.44,16.0,6.5,2.0,6.46,-0.58,0.4,,3.0,,-0.01,6.5,13.75,13.65,,,,-1.0,1.0,10,9.07,6.7,,6.0,13.5,11.53,10.36,4.89,73,0.4894333722,0.6423828949
2022,3,UTEP,New Mexico St.,17.5,7,20,13,8.77,11.81,7.02,9.37,4.71,6.1,10.0,11.0,11.67,9.5,7.83,11.9,7.74,14.84,10.27,5.32,-1.0,8.05,17.49,,11.14,9.44,,,3.6,9.47,4.85,8.56,8.6,13.0,12.0,19.0,6.95,18.7,13.9,,12.4,,9.9,16.5,18.19,9.1,,,,5.0,12.8,20,10.57,13.5,,16.0,7.0,7.65,14.0,4.52,33,0.3306820447,0.7330979285
2022,3,Vanderbilt,Wake Forest,-13.0,-20,25,45,-11.61,-9.7,-2.89,-20.38,-5.42,-13.58,-13.94,-10.0,-9.9,-12.0,-8.67,-9.56,-14.86,-11.16,-11.34,-4.72,-6.0,-11.55,-12.37,,,-14.11,,,-13.1,-11.16,-7.97,-12.44,-4.16,-19.0,-7.0,-16.0,-14.97,-19.21,-9.5,,-7.8,,-6.4,-13.0,-7.51,-8.25,,,,-22.0,-8.4,-17,-10.35,-3.9,,-12.5,-11.0,-13.27,-16.49,4.64,70,0.539972398,0.2464762625
2022,3,Virginia Tech,Boston College,2.5,17,27,10,2.21,3.83,2.32,6.36,6.49,5.3,2.41,0.25,2.35,3.5,2.19,4.82,4.76,3.3,2.31,5.32,1.0,1.25,3.28,,1.41,3.31,,,0.8,2.2,1.34,1.89,0.42,5.0,3.0,-3.0,3.36,-0.85,-0.2,,0.3,,0.3,2.5,1.92,1.85,,,,3.0,1.7,1,1.06,2.6,,2.5,7.5,-0.77,0.91,2.13,37,0.4952676283,0.55733818
2022,3,West Va.,Kansas,13.5,-13,42,55,12.1,9.79,11.48,22.49,17.12,20.64,12.99,12.0,11.77,15.0,12.46,8.48,23.86,13.94,14.21,17.21,8.0,18.05,16.09,,,17.39,,,18.5,14.5,12.15,11.83,13.4,18.0,14.0,16.0,18.47,6.57,9.1,,11.4,,8.9,13.5,3.57,17.85,,,,15.0,6.8,8,14.32,15.5,,13.5,14.5,18.38,17.72,4.41,97,0.5171866409,0.8057893949
2022,3,Wisconsin,Washington St.,17.0,-3,14,17,15.57,14.34,16.68,22.5,13.86,14.07,17.8,11.0,19.72,13.0,15.81,10.75,11.56,11.69,15.76,9.99,2.0,15.95,18.88,,,6.54,,,13.2,14.75,14.75,13.4,21.9,15.0,16.0,20.0,19.83,14.27,20.5,,20.8,,21.0,17.0,25.78,13.7,,,,12.0,22.3,14,15.26,12.1,,17.5,14.0,13.29,17.37,4.66,31,0.4701254694,0.8296155519
2022,4,Alabama,Louisiana-Monroe,49.5,56,63,7,42.9,32.09,34.64,37.46,39.84,50.59,48.28,31.0,42.14,41.5,39.9,26.68,54.38,18.88,43.59,30.9,29.0,49.25,52.57,,51.7,27.65,,,46.5,46.25,40.44,44.78,48.03,50.0,48.0,53.0,41.41,47.62,51.7,,50.5,,48.0,49.5,47.29,49.4,,,,47.0,49.5,46,39.99,36.5,,49.5,32.0,54.35,52.78,9.06,70,0.3732293121,0.991451951
