canonical_model_id,model_name,predictions,bets,wins,losses,pushes,units,mae,bias,ats_pct,roi,wilson_low,seasons,rank,pool_rank,fold,line_reference,ranking_method,incremental_corr,incremental_gamma,incremental_score,residual_mae
linecfbp_beta_rank,Beta_Rank,1344.0,1307,655.0,652.0,31.0,-56.54545454545457,13.43578869047619,0.3499255952380952,0.5011476664116297,-0.04326354594143425,0.47407719423714295,3.0,42.0,49,3,Open,mae,,,,
linept_paynep,linepaynep,2026.0,1977,944.0,1033.0,47.0,-174.81818181818184,13.49207305034551,0.2573050345508391,0.47749114820435,-0.08842598979169541,0.4555383001142765,3.0,65.0,50,3,Open,mae,,,,
linept_bill,Billingsley,2025.0,1976,987.0,989.0,47.0,-91.72727272727275,13.53657283950617,0.023920987654320946,0.49949392712550605,-0.04642068457857933,0.4774705810544869,3.0,31.0,51,3,Open,mae,,,,
linept_rwp,Laffaye RWP,1906.0,1860,937.0,923.0,44.0,-71.18181818181822,13.618064008394542,0.24410807974816373,0.5037634408602151,-0.038269794721407645,0.4810569659924883,3.0,24.0,52,3,Open,mae,,,,
linept_dwig,DP Dwiggins,2020.0,1892,928.0,964.0,47.0,-120.36363636363639,13.643069306930693,0.06485148514851485,0.4904862579281184,-0.06361714395541035,0.4680026287228866,3.0,57.0,53,3,Open,mae,,,,
linecfbp_oddstrader_ai,OddsTrader AI,321.0,311,142.0,169.0,4.0,-39.909090909090914,13.813084112149532,-0.12461059190031153,0.4565916398713826,-0.12832505115463316,0.4020976269864013,1.0,70.0,54,3,Open,mae,,,,
linept_paynewl,linepaynewl,2026.0,1975,991.0,984.0,47.0,-83.09090909090912,13.822981243830208,0.16830207305034553,0.5017721518987341,-0.042071346375143856,0.4797389462703657,3.0,25.0,55,3,Open,mae,,,,
linept_kerns,Stephen Kerns,2026.0,1967,977.0,990.0,47.0,-101.81818181818184,13.854220138203358,0.5193731490621915,0.49669547534316216,-0.05176318343578131,0.4746278276140269,3.0,41.0,56,3,Open,mae,,,,
linept_pfz,PerformanZ Ratings,2026.0,1979,966.0,1013.0,47.0,-134.81818181818184,14.03502467917078,0.1242546890424483,0.4881253158160687,-0.06812439707841426,0.46614684485539193,3.0,59.0,57,3,Open,mae,,,,
linept_clean,Cleanup Hitter,2026.0,1932,939.0,993.0,47.0,-139.3636363636364,14.064422507403751,-0.08615004935834154,0.4860248447204969,-0.07213438735177867,0.463788031397322,3.0,61.0,58,3,Open,mae,,,,
linept_loud,Loudsound.org,1958.0,1842,937.0,905.0,46.0,-53.18181818181821,14.360061287027579,0.10265577119509704,0.508686210640608,-0.02887177968611195,0.485861798970032,3.0,13.0,59,3,Open,mae,,,,
linept_log,Logistic Regression,856.0,835,431.0,404.0,21.0,-12.181818181818196,15.201121495327103,0.6408177570093455,0.5161676646706587,-0.014589003810560714,0.48227530504927585,3.0,21.0,60,3,Open,mae,,,,
linecfbp_blake_atkinson,,,322,,,,,,,,,,,,1,3,Open,incremental,0.12032242238552336,0.5337813300130309,0.11194457004710895,11.438198757763974
linecfbp_cbcr2_sam,,,322,,,,,,,,,,,,2,3,Open,incremental,0.09357936048885593,0.2332307686405255,0.0870635835575463,11.899999999999999
linecfbp_sp,,,1344,,,,,,,,,,,,3,3,Open,incremental,0.05689133268235259,0.1981470272417729,0.05586172657280645,12.627901785714286
linecfbp_professor_sides,,,1342,,,,,,,,,,,,4,3,Open,incremental,0.054410281480428646,0.22176031962860618,0.05342414899565106,12.598360655737705
piratings,,,2026,,,,,,,,,,,,5,3,Open,incremental,0.04737466500479139,0.1584684386871561,0.046800683733172165,12.665607107601183
piratings_mean,,,2026,,,,,,,,,,,,6,3,Open,incremental,0.04665493159388064,0.17763194692908252,0.04608967045776801,12.57509871668312
linecfbp_cfb_graphs,,,837,,,,,,,,,,,,7,3,Open,incremental,0.046219241611808994,0.17348725508516225,0.04489766282849294,12.407646356033453
piratings_bias,,,2026,,,,,,,,,,,,8,3,Open,incremental,0.04543956940747296,0.14910299798434573,0.04488903333871777,12.698376110562686
linecfbp_sportsline,,,322,,,,,,,,,,,,9,3,Open,incremental,0.04575052125755943,0.13053809836475627,0.042564987722727286,12.0
keeper,,,2018,,,,,,,,,,,,10,3,Open,incremental,0.0410698753196436,0.09001071254766217,0.04057034474856503,13.231883052527255
linecfbp_room44_bets,,,1342,,,,,,,,,,,,11,3,Open,incremental,0.04092861384750485,0.09942136886294196,0.04018682324150587,13.14307004470939
dokter_entropy,,,2025,,,,,,,,,,,,12,3,Open,incremental,0.039846884105267495,0.16728132852815725,0.03936387372038677,12.566375308641975
linecfbp_jp,,,838,,,,,,,,,,,,13,3,Open,incremental,0.038513157569552356,0.10398572928580073,0.03741318254222585,12.581384248210025
linept_pig,,,2026,,,,,,,,,,,,14,3,Open,incremental,0.035093680256008945,0.11632240833252593,0.034668492759335236,12.777379072063177
linecfbp_cfb_geek,,,828,,,,,,,,,,,,15,3,Open,incremental,0.0317136711375874,0.09568485084522584,0.03079742659750268,12.825845410628018
espn_fpi,,,2026,,,,,,,,,,,,16,3,Open,incremental,0.024149804194771373,0.09489911407464882,0.023857210351212407,12.593262586377096
linecfbp_beta_rank,,,1344,,,,,,,,,,,,17,3,Open,incremental,0.024084243871692928,0.054749389199678526,0.02364837282658053,13.43578869047619
massey,,,2026,,,,,,,,,,,,18,3,Open,incremental,0.023774944234639918,0.07239092251176162,0.02348689211388941,12.830192497532083
linecfbp_power_rank,,,1342,,,,,,,,,,,,19,3,Open,incremental,0.021209834648568304,0.09922676573885782,0.02082542739364098,12.572131147540986
linept_kam,,,2024,,,,,,,,,,,,20,3,Open,incremental,0.021048808083650873,0.06799542095705487,0.020793537810118418,12.794056324110674
linept_dunk,,,1774,,,,,,,,,,,,21,3,Open,incremental,0.01921204920082793,0.04545341467370354,0.0189468964209984,13.272209695603157
linecfbp_cbcr2_power,,,322,,,,,,,,,,,,22,3,Open,incremental,0.020021844267593573,0.05103356233980922,0.01862775618749181,12.272981366459627
sagarin_recent,,,2026,,,,,,,,,,,,23,3,Open,incremental,0.016415643445549362,0.04663527475210067,0.016216755033391272,12.889096742349455
linept_round,,,1375,,,,,,,,,,,,24,3,Open,incremental,0.016060456875696884,0.03658174727650375,0.015776178538057833,13.354909090909091
linept_laz,,,2024,,,,,,,,,,,,25,3,Open,incremental,0.015077280408829432,0.045274298928015655,0.014894430079309974,12.952272727272726
congrove,,,2025,,,,,,,,,,,,26,3,Open,incremental,0.014525777315591237,0.036086781817586996,0.014349700780388127,13.269792592592593
teamrankings,,,2026,,,,,,,,,,,,27,3,Open,incremental,0.0144884462220265,0.059516142881105294,0.014312907317731039,12.61495064165844
sagarin,,,2026,,,,,,,,,,,,28,3,Open,incremental,0.012707224230846184,0.04878098270305474,0.012553266229833741,12.688430404738401
linept_bihl,,,989,,,,,,,,,,,,29,3,Open,incremental,0.012766452451271414,0.04307044376100486,0.01245548388180914,13.248938321536906
linept_pugh,,,2020,,,,,,,,,,,,30,3,Open,incremental,0.011215783536816112,0.032207343880661515,0.011079499210336533,13.021841584158418
linept_talis,,,1974,,,,,,,,,,,,31,3,Open,incremental,0.006579291495648496,0.01738262795191207,0.006497517357223626,13.11340932117528
linecfbp_wilson_ratings,,,1344,,,,,,,,,,,,32,3,Open,incremental,0.0056686500322499726,0.01781764184315563,0.005566060122137111,12.923214285714288
sagarin_predictor,,,2026,,,,,,,,,,,,33,3,Open,incremental,0.004582831904139503,0.015852956044537885,0.004527307296552533,12.790898321816387
linept_donchess,,,2026,,,,,,,,,,,,34,3,Open,incremental,0.003010310427392882,0.012037303740328707,0.002973838152456292,12.66990128331688
linept_loud,,,1958,,,,,,,,,,,,35,3,Open,incremental,0.0028788364326349757,0.004778550952974901,0.002842768403118376,14.360061287027579
linept_born,,,2026,,,,,,,,,,,,36,3,Open,incremental,0.001976045354596602,0.005014807383314329,0.0019521040132637628,13.274457058242843
linept_dwig,,,2020,,,,,,,,,,,,37,3,Open,incremental,0.0018693069101848024,0.004209233517557081,0.0018465927384640382,13.643069306930693
linecfbp_tshoe_index,,,838,,,,,,,,,,,,38,3,Open,incremental,0.0014683819895519997,0.0042334815502857075,0.0014264435035640283,12.674940334128879
sagarin_golden_mean,,,2026,,,,,,,,,,,,39,3,Open,incremental,0.0007522158598709927,0.0016725897988888983,0.0007431021739855677,12.823756169792695
harville,,,2026,,,,,,,,,,,,40,3,Open,incremental,0.0006593704842023256,0.002647114024933486,0.0006513816929580527,12.710301085883515
linept_paynewl,,,2026,,,,,,,,,,,,41,3,Open,incremental,-0.0003360701213946693,-0.0002518961277044731,-0.0003319983679456089,13.822981243830208
linept_payne,,,2026,,,,,,,,,,,,42,3,Open,incremental,-0.0007960324052272883,-0.001161579207701582,-0.0007863878474841092,13.141219151036525
linept_fox,,,2018,,,,,,,,,,,,43,3,Open,incremental,-0.0009604973044169339,-0.0028611423936205946,-0.0009488148300178617,12.946551040634292
linept_curry,,,2023,,,,,,,,,,,,44,3,Open,incremental,-0.0010870875621362625,-0.002373638309064246,-0.0010738974648708136,13.407928818586258
linept_argh,,,2026,,,,,,,,,,,,45,3,Open,incremental,-0.003843913377687951,-0.009329625637448937,-0.0037973413483491395,13.170409674234946
fei,,,2026,,,,,,,,,,,,46,3,Open,incremental,-0.004751444088534583,-0.011861053272595535,-0.004693876611916248,13.24423988153998
linept_clean,,,2026,,,,,,,,,,,,47,3,Open,incremental,-0.0059829688257083515,-0.010594807355733095,-0.005910480459736983,14.064422507403751
linept_rwp,,,1906,,,,,,,,,,,,48,3,Open,incremental,-0.006168463380317678,-0.012653779421400042,-0.006089112721421659,13.618064008394542
linecfbp_power_rank_free,,,838,,,,,,,,,,,,49,3,Open,incremental,-0.007123658549620987,-0.03346852874643264,-0.006920199602022806,12.491766109785203
linept_how,,,2024,,,,,,,,,,,,50,3,Open,incremental,-0.013869458294028704,-0.0326081900222266,-0.013701255876181888,13.349782608695651
linept_kerns,,,2026,,,,,,,,,,,,51,3,Open,incremental,-0.01577917189940473,-0.02973788834199945,-0.015587994839872957,13.854220138203358
linecfbp_dratings,,,1344,,,,,,,,,,,,52,3,Open,incremental,-0.01756844102463294,-0.06757784991159468,-0.01725049146428147,12.874925595238096
linept_bill,,,2025,,,,,,,,,,,,53,3,Open,incremental,-0.019243903050044222,-0.04082791963032386,-0.01901063499841304,13.53657283950617
linept_paynep,,,2026,,,,,,,,,,,,54,3,Open,incremental,-0.02447547000776931,-0.05504455544664997,-0.0241789304671284,13.492073050345507
moore_ratings,,,2024,,,,,,,,,,,,55,3,Open,incremental,-0.029408748333174566,-0.08070738690336403,-0.029052092545282824,13.187411067193676
linept_pfz,,,2026,,,,,,,,,,,,56,3,Open,incremental,-0.031147952113899178,-0.05918932523766212,-0.030770570212394172,14.03502467917078
linept_elo,,,2026,,,,,,,,,,,,57,3,Open,incremental,-0.034879058521970624,-0.09123930196009236,-0.03445647133615522,13.244353405725569
linept_log,,,856,,,,,,,,,,,,58,3,Open,incremental,-0.039221425063613057,-0.05603601344748862,-0.038123797379384095,15.201121495327103
linecfbp_kford,,,322,,,,,,,,,,,,59,3,Open,incremental,-0.05312225806075302,-0.24554956720561807,-0.049423442618938246,11.983850931677019
linecfbp_oddstrader_ai,,,321,,,,,,,,,,,,60,3,Open,incremental,-0.10424590030376446,-0.17363195318466884,-0.09696713091610809,13.813084112149532
massey,Massey Ratings,2026.0,1996,1016.0,980.0,29.0,-56.363636363636395,12.830192497532083,-0.17143632773938802,0.5090180360721442,-0.02823829477136092,0.48709033913722294,3.0,1.0,1,3,Midweek,wilson,,,,
keeper,Keeper,2018.0,1983,1008.0,975.0,29.0,-58.63636363636366,13.231883052527255,0.016382556987115958,0.5083207261724659,-0.029569522761655906,0.4863221699300478,3.0,2.0,2,3,Midweek,wilson,,,,
linecfbp_sp,SP+,1344.0,1312,670.0,642.0,19.0,-32.90909090909093,12.627901785714286,-0.02358630952380945,0.510670731707317,-0.02508314855875833,0.48363000919737326,3.0,4.0,3,3,Midweek,wilson,,,,
linept_talis,Talisman Red,1974.0,1946,984.0,962.0,28.0,-67.45454545454548,13.11340932117528,-0.09263931104356628,0.5056526207605344,-0.03466317854807065,0.48344977551894647,3.0,5.0,4,3,Midweek,wilson,,,,
congrove,Congrove Computer Rankings,2025.0,1994,1007.0,987.0,29.0,-71.54545454545458,13.269792592592593,0.37347654320987655,0.5050150451354062,-0.03588036837786087,0.4830816047851705,3.0,6.0,5,3,Midweek,wilson,,,,
linecfbp_cfb_graphs,CFB Graphs,837.0,812,420.0,392.0,12.0,-10.181818181818192,12.407646356033453,-0.10896057347670253,0.5172413793103449,-0.01253918495297807,0.4828709400138576,2.0,7.0,6,3,Midweek,wilson,,,,
linept_donchess,Donchess Inference,2026.0,1958,984.0,974.0,29.0,-79.45454545454548,12.66990128331688,-0.05684106614017773,0.5025536261491318,-0.04057944098802119,0.48042376811517445,3.0,8.0,7,3,Midweek,wilson,,,,
linept_loud,Loudsound.org,1958.0,1885,947.0,938.0,28.0,-77.09090909090912,14.360061287027579,0.10265577119509704,0.5023872679045093,-0.040897034000482294,0.47983402982045137,3.0,9.0,8,3,Midweek,wilson,,,,
piratings,Pi-Ratings,2026.0,1981,992.0,989.0,29.0,-87.1818181818182,12.665607107601184,-0.11990128331688053,0.5007571933366987,-0.044008994539029886,0.4787591719542727,3.0,10.0,9,3,Midweek,wilson,,,,
linept_log,Logistic Regression,856.0,846,432.0,414.0,10.0,-21.272727272727288,15.201121495327103,0.6408177570093455,0.5106382978723404,-0.025145067698259204,0.476981545748341,3.0,11.0,10,3,Midweek,wilson,,,,
linecfbp_power_rank_free,Power Rank: Free,838.0,818,418.0,400.0,12.0,-20.00000000000001,12.491766109785203,-0.7836515513126494,0.511002444987775,-0.02444987775061126,0.4767751619288288,2.0,12.0,11,3,Midweek,wilson,,,,
linecfbp_cbcr2_sam,CBCR2: Sam,322.0,316,168.0,148.0,6.0,4.727272727272724,11.9,-0.12360248447204963,0.5316455696202531,0.014959723820483304,0.47657779543585704,1.0,13.0,12,3,Midweek,wilson,,,,
linept_round,lineround,1375.0,1318,663.0,655.0,17.0,-52.272727272727295,13.354909090909091,0.3861818181818182,0.5030349013657056,-0.0396606428472893,0.47607225469405223,3.0,14.0,13,3,Midweek,wilson,,,,
piratings_bias,PI-Rate Bias,2026.0,1990,991.0,999.0,29.0,-98.09090909090912,12.698376110562686,-0.17110069101678194,0.4979899497487437,-0.04929191411603474,0.4760471196819952,3.0,15.0,14,3,Midweek,wilson,,,,
linecfbp_power_rank,Power Rank,1342.0,1310,659.0,651.0,19.0,-51.90909090909093,12.572131147540983,-0.040834575260804654,0.5030534351145038,-0.03962526023594727,0.47600875003861814,3.0,16.0,15,3,Midweek,wilson,,,,
piratings_mean,Pi-Ratings Mean,2026.0,1970,981.0,989.0,29.0,-97.18181818181822,12.57509871668312,-0.1626110562685094,0.49796954314720815,-0.049330872173511786,0.4759158881291039,3.0,17.0,16,3,Midweek,wilson,,,,
linecfbp_room44_bets,Room44 Bets,1342.0,1302,653.0,649.0,19.0,-55.36363636363638,13.14307004470939,-0.20253353204172878,0.5015360983102919,-0.04252199413489737,0.474412757184903,3.0,18.0,17,3,Midweek,wilson,,,,
linept_dunk,Dunkel Index,1774.0,1752,872.0,880.0,22.0,-87.2727272727273,13.272209695603157,-0.16107102593010147,0.4977168949771689,-0.04981320049813202,0.474335083190173,3.0,19.0,18,3,Midweek,wilson,,,,
linecfbp_jp,JP+,838.0,814,414.0,400.0,12.0,-23.636363636363647,12.581384248210025,-0.5164677804295942,0.5085995085995086,-0.029037301764574506,0.47429657315592105,2.0,20.0,19,3,Midweek,wilson,,,,
linept_fox,linefox,2018.0,1917,951.0,966.0,29.0,-101.45454545454548,12.946551040634292,-0.1119425173439049,0.49608763693270735,-0.052923602219376885,0.47373611677265826,3.0,22.0,20,3,Midweek,wilson,,,,
fei,FEI Projections,2026.0,1982,979.0,1003.0,29.0,-113.00000000000003,13.24423988153998,-0.17873149062191498,0.4939455095862765,-0.05701311806256308,0.47196778868523903,3.0,23.0,21,3,Midweek,wilson,,,,
linept_pig,Pigskin Index,2026.0,1891,932.0,959.0,29.0,-111.72727272727275,12.77737907206318,-0.2186821322803553,0.4928609201480698,-0.059083697899139476,0.47036477256528714,3.0,26.0,22,3,Midweek,wilson,,,,
sagarin_golden_mean,Sagarin Golden Mean,2026.0,1997,983.0,1014.0,29.0,-120.36363636363639,12.823756169792695,-0.2697087857847976,0.49223835753630446,-0.060272226521600594,0.47034743880502977,3.0,27.0,23,3,Midweek,wilson,,,,
linecfbp_wilson_ratings,Wilson Ratings,1344.0,1311,652.0,659.0,19.0,-66.2727272727273,12.923214285714286,-0.18735119047619045,0.4973302822273074,-0.050551279384231346,0.4703124893779274,3.0,28.0,24,3,Midweek,wilson,,,,
linecfbp_blake_atkinson,Blake Atkinson,322.0,312,164.0,148.0,6.0,1.0909090909090877,11.438198757763974,-0.20590062111801277,0.5256410256410257,0.003496503496503486,0.4702587074647579,1.0,29.0,25,3,Midweek,wilson,,,,
harville,David Harville,2026.0,1993,980.0,1013.0,29.0,-122.09090909090912,12.710301085883515,-0.07394373149062194,0.4917210235825389,-0.06125986406969851,0.4698095637470541,3.0,30.0,26,3,Midweek,wilson,,,,
linept_bill,Billingsley,2025.0,1994,980.0,1014.0,29.0,-123.09090909090912,13.53657283950617,0.023920987654320946,0.49147442326980945,-0.061730646484909286,0.46956909947584347,3.0,31.0,27,3,Midweek,wilson,,,,
linept_argh,Argh Ratings,2026.0,1926,946.0,980.0,29.0,-120.00000000000003,13.170409674234946,0.026036525172754194,0.49117341640706125,-0.06230529595015578,0.46888662792583485,3.0,33.0,28,3,Midweek,wilson,,,,
sagarin_recent,Sagarin Recent,2026.0,1995,978.0,1017.0,29.0,-127.90909090909093,12.889096742349455,-0.1041707798617966,0.49022556390977445,-0.06411483253588518,0.4683291164617633,3.0,34.0,29,3,Midweek,wilson,,,,
linecfbp_cfb_geek,CFB Geek,828.0,810,407.0,403.0,13.0,-33.00000000000001,12.825845410628018,0.06835748792270534,0.5024691358024691,-0.04074074074074075,0.46810620145759585,2.0,35.0,30,3,Midweek,wilson,,,,
moore_ratings,Moore Power Ratings,2024.0,1994,976.0,1018.0,29.0,-130.72727272727275,13.187411067193676,-0.11770750988142305,0.48946840521564694,-0.06556031731558312,0.46756861202109423,3.0,36.0,31,3,Midweek,wilson,,,,
linept_laz,Laz Index,2024.0,1992,975.0,1017.0,29.0,-130.63636363636365,12.952272727272728,-0.07320158102766793,0.4894578313253012,-0.0655805038335159,0.46754710841705416,3.0,37.0,32,3,Midweek,wilson,,,,
linecfbp_professor_sides,Professor Sides,1342.0,1302,644.0,658.0,19.0,-72.54545454545456,12.598360655737705,-0.00923994038748135,0.4946236559139785,-0.055718475073313796,0.46752208504473686,3.0,38.0,33,3,Midweek,wilson,,,,
linept_kam,Edward Kambour,2024.0,1994,975.0,1019.0,29.0,-132.63636363636365,12.794056324110674,-0.2880681818181819,0.4889669007021063,-0.06651773502325158,0.4670685452272539,3.0,39.0,34,3,Midweek,wilson,,,,
linept_how,Howell,2024.0,1922,940.0,982.0,29.0,-127.45454545454548,13.349782608695651,-0.2593675889328063,0.4890738813735692,-0.06631349919591337,0.46677001494330134,3.0,40.0,35,3,Midweek,wilson,,,,
linept_rwp,Laffaye RWP,1906.0,1874,916.0,958.0,29.0,-125.2727272727273,13.618064008394542,0.24410807974816373,0.4887940234791889,-0.06684777335791212,0.466208030402065,3.0,41.0,36,3,Midweek,wilson,,,,
linept_kerns,Stephen Kerns,2026.0,1991,971.0,1020.0,29.0,-137.2727272727273,13.854220138203358,0.5193731490621915,0.4876946258161728,-0.06894662344185198,0.46578357710173646,3.0,42.0,37,3,Midweek,wilson,,,,
linecfbp_dratings,DRatings,1344.0,1303,642.0,661.0,19.0,-77.36363636363637,12.874925595238096,-0.06004464285714284,0.4927091327705295,-0.05937347380171633,0.4656248657880413,3.0,43.0,38,3,Midweek,wilson,,,,
linept_payne,linepayne,2026.0,1997,972.0,1025.0,29.0,-141.3636363636364,13.141219151036525,0.23012339585389915,0.4867300951427141,-0.07078800018209133,0.4648548193634145,3.0,45.0,39,3,Midweek,wilson,,,,
linept_paynewl,linepaynewl,2026.0,1992,969.0,1023.0,29.0,-142.09090909090912,13.822981243830208,0.16830207305034553,0.4864457831325301,-0.07133077765607887,0.4645440366045232,3.0,46.0,40,3,Midweek,wilson,,,,
sagarin_predictor,Sagarin Predictor,2026.0,1994,966.0,1028.0,29.0,-149.81818181818184,12.790898321816387,-0.23828232971372162,0.4844533600802407,-0.07513449439226773,0.4625689356571786,3.0,48.0,41,3,Midweek,wilson,,,,
linecfbp_sportsline,SportsLine,322.0,301,156.0,145.0,6.0,-3.1818181818181857,12.0,-0.055900621118012424,0.5182724252491694,-0.010570824524312909,0.4619509901090495,1.0,49.0,42,3,Midweek,wilson,,,,
linept_curry,Daniel Curry Index,2023.0,1993,963.0,1030.0,29.0,-154.54545454545456,13.407928818586257,-0.048561542263964426,0.48319116909182136,-0.07754413173379557,0.46130548994336906,3.0,50.0,43,3,Midweek,wilson,,,,
linept_clean,Cleanup Hitter,2026.0,1951,943.0,1008.0,29.0,-150.72727272727275,14.064422507403751,-0.08615004935834154,0.4833418759610456,-0.077256418619822,0.46122216733370125,3.0,51.0,44,3,Midweek,wilson,,,,
linept_dwig,DP Dwiggins,2020.0,1930,930.0,1000.0,28.0,-154.54545454545456,13.643069306930693,0.06485148514851485,0.48186528497409326,-0.08007536504945832,0.45963119700090277,3.0,52.0,45,3,Midweek,wilson,,,,
