model_a,model_b,model_a_name,model_b_name,n_common,meets_min_common,prediction_correlation,edge_correlation,error_correlation,same_side_rate,mean_absolute_prediction_difference,mean_absolute_edge_difference,a_lower_error_rate,b_lower_error_rate,a_only_ats_correct,b_only_ats_correct
linecfbp_john_harris,linept_paynewl,John Harris,linepaynewl,538,True,0.7088623873676858,0.21630361037835658,0.8235806180457755,0.5988700564971752,8.821412639405205,8.884944237918216,0.6536312849162011,0.3463687150837989,129,93
linecfbp_cfb_geek,linecfbp_oddstrader_ai,CFB Geek,OddsTrader AI,1059,True,0.8811119948769521,0.2162897936849774,0.9051193624135213,0.5718475073313783,5.232200188857412,5.232200188857412,0.5291308500477555,0.4708691499522445,248,197
linept_payne,linept_talis,linepayne,Talisman Red,3069,True,0.8191128193988316,0.21602966559036502,0.8677433359379496,0.5818656229615133,6.546014988595634,6.546014988595634,0.47782126549249837,0.5221787345075016,610,650
linecfbp_beta_rank,linept_kerns,Beta_Rank,Stephen Kerns,2591,True,0.8406407812464897,0.21589644290695853,0.8547291813194108,0.6001558846453624,6.8210999614048635,6.915017367811656,0.5073586367157242,0.49264136328427577,483,557
linecfbp_matt_grissom,linept_dwig,Matt Grissom,DP Dwiggins,1049,True,0.9026003118213529,0.21574314361991387,0.8948140139344397,0.5844027640671273,5.6988560533841754,5.7956148713060065,0.5584291187739464,0.44157088122605365,238,207
linecfbp_cfbwe_rounded,linept_pfz,CFBWE: Rounded,PerformanZ Ratings,516,True,0.8546323449267944,0.21529973064287022,0.888185811330452,0.5528455284552846,6.475193798449612,6.511705426356589,0.5658914728682171,0.43410852713178294,115,114
linecfbp_mcillece_sports,linept_dwig,McIllece Sports,DP Dwiggins,503,True,0.8914550929649395,0.21526115854234537,0.8736864215803445,0.570264765784114,6.240556660039761,6.261232604373758,0.5432595573440644,0.4567404426559356,116,104
linecfbp_cfbwe,linept_pfz,CFBWE,PerformanZ Ratings,516,True,0.8545600738560628,0.21518495532710089,0.8878458528614914,0.5470588235294118,6.4947286821705426,6.525038759689922,0.5697674418604651,0.43023255813953487,119,113
linecfbp_oddstrader_ai,teamrankings,OddsTrader AI,TeamRankings.com,1064,True,0.9018822005299566,0.21512649760593697,0.9190334727126229,0.5098425196850394,4.891249999999999,4.923204887218045,0.4659090909090909,0.5340909090909091,248,265
espn_fpi,linept_big200,ESPN FPI,Big 200,1558,True,0.8959539720926746,0.2149497644683055,0.9003576655335296,0.5511254019292604,5.679653401797177,5.679653401797177,0.5404884318766067,0.45951156812339333,327,363
linept_donchess,linept_pfz,Donchess Inference,PerformanZ Ratings,3896,True,0.8618200423878718,0.21477797757784817,0.8868055909944709,0.5594332196273943,6.216350102669405,6.216350102669405,0.5603182751540041,0.4396817248459959,837,850
linecfbp_cfb_graphs,linept_laz,CFB Graphs,Laz Index,2080,True,0.8699888655320966,0.21469585289168927,0.9084161909391616,0.5918367346938775,4.826076923076924,4.899932692307693,0.4915743861338469,0.5084256138661531,407,449
linecfbp_mcillece_sports,linept_curry,McIllece Sports,Daniel Curry Index,503,True,0.9111917501215099,0.21469240949860288,0.9122449771564309,0.5671342685370742,5.091053677932405,5.109184890656063,0.5039840637450199,0.4960159362549801,118,103
fei,linecfbp_professor_sides,FEI Projections,Professor Sides,2585,True,0.9040435939130222,0.21460920926530083,0.9212308321691636,0.5829383886255924,4.733044487427466,4.827040618955513,0.4888802184939524,0.5111197815060476,556,524
congrove,linecfbp_pearatings,Congrove Computer Rankings,PEARatings,550,True,0.896265974221387,0.21446621608561595,0.9039727320243933,0.5834862385321101,5.322818181818183,5.402709090909091,0.424408014571949,0.575591985428051,114,119
dokter_entropy,linecfbp_oddstrader_ai,Dokter Entropy,OddsTrader AI,1064,True,0.8999088796796595,0.21444593471755283,0.9202434440875705,0.52431906614786,4.846757518796992,4.904144736842105,0.5385338345864662,0.46146616541353386,260,235
linecfbp_cfb_graphs,linept_pugh,CFB Graphs,Pugh Ratings,2080,True,0.9126368113797323,0.21440900445496833,0.9156463211952127,0.5706653715395823,5.094899038461538,5.15441826923077,0.5057692307692307,0.49423076923076925,444,442
linept_argh,linept_pugh,Argh Ratings,Pugh Ratings,3129,True,0.9090115763822892,0.21426172062694507,0.9061622537559971,0.5851876453005646,5.4748130393096845,5.4748130393096845,0.49472337703869523,0.5052766229613047,634,647
linecfbp_oddstrader_ai,linept_rwp,OddsTrader AI,Laffaye RWP,1010,True,0.7985732787281516,0.21418288932601146,0.8600704581978961,0.6153846153846154,6.524237623762375,6.5427128712871285,0.5163528245787908,0.4836471754212091,196,202
linecfbp_room44_bets,linept_pfz,Room44 Bets,PerformanZ Ratings,2589,True,0.8405205589333035,0.21417312675360564,0.8713404892651389,0.5659491193737769,6.622039397450753,6.681135573580533,0.5513910355486863,0.44860896445131376,556,560
linecfbp_matt_grissom,linept_how,Matt Grissom,Howell,1051,True,0.891991748026703,0.2141718101379383,0.9108569631944781,0.5781094527363184,5.314909609895337,5.386346336822074,0.5363984674329502,0.46360153256704983,237,216
linecfbp_sp,linept_payne,SP+,linepayne,2078,True,0.8519094083952548,0.21413693128092284,0.8912767913659938,0.5765678172095284,5.975279114533206,6.039966313763234,0.5589792970630717,0.44102070293692824,463,409
moore_ratings,piratings_bias,Moore Power Ratings,PI-Rate Bias,3940,True,0.9091473379089524,0.2141011371506704,0.9176144849625345,0.5713554987212276,5.0836928934010155,5.083819796954315,0.471156289707751,0.5288437102922491,822,839
linecfbp_professor_sides,linept_payne,Professor Sides,linepayne,2072,True,0.8466169693098727,0.21398444343387027,0.8903423014892,0.6112469437652812,5.799155405405406,5.850574324324324,0.5475615644616127,0.45243843553838725,412,391
linecfbp_blake_atkinson,linept_pugh,Blake Atkinson,Pugh Ratings,515,True,0.9298568500291469,0.213887895452995,0.9304338439703824,0.5897435897435898,4.527106796116505,4.620116504854369,0.5592233009708738,0.4407766990291262,123,92
linecfbp_mcillece_sports,linept_laz,McIllece Sports,Laz Index,503,True,0.8590921676731573,0.21374059652191552,0.8701410133438373,0.5991983967935872,4.900258449304175,4.927216699801193,0.5089463220675944,0.49105367793240556,102,101
keeper,linept_fox,Keeper,linefox,2320,True,0.9091873596690557,0.21350431857013638,0.9010691032221735,0.5671441360787824,5.678387931034483,5.678172413793104,0.48249027237354086,0.5175097276264592,524,470
linecfbp_cfbwe_talent,linept_payne,CFBWE: Talent,linepayne,516,True,0.6912999834634872,0.21283226382861,0.8563796795307492,0.548828125,7.28343023255814,7.281647286821706,0.48255813953488375,0.5174418604651163,115,115
linecfbp_cbcr2_sam,linept_donchess,CBCR2: Sam,Donchess Inference,515,True,0.8915772709762162,0.21260199159391957,0.9095286543218828,0.5546719681908548,5.160582524271844,5.234757281553398,0.4525691699604743,0.5474308300395256,110,111
espn_fpi,linecfbp_sportsline,ESPN FPI,SportsLine,1613,True,0.9031898125137484,0.21256810100562543,0.9210592121717561,0.5659062103929025,4.95531928084315,5.089987600743955,0.5378411910669976,0.4621588089330025,354,341
linecfbp_matt_grissom,linept_payne,Matt Grissom,linepayne,538,True,0.7521387440505392,0.21243718536053402,0.8367609141546989,0.5839552238805971,8.19,8.273085501858736,0.6319702602230484,0.3680297397769517,132,100
linecfbp_cfb_professor,linept_paynep,CFB Professor,linepaynep,1022,True,0.9009679052413915,0.2123722163196873,0.9098908292178638,0.5897435897435898,5.289148727984345,5.344706457925636,0.5048923679060665,0.49510763209393344,192,221
linecfbp_professor_sides,linept_paynep,Professor Sides,linepaynep,2072,True,0.8707720435093129,0.21234752117356975,0.8916412770949219,0.6117359413202934,5.758812741312741,5.843976833976835,0.5424710424710425,0.4575289575289575,408,404
linecfbp_cfb_geek,linept_laz,CFB Geek,Laz Index,2075,True,0.9043193960592102,0.21233002058286135,0.9176164546328786,0.566990291262136,4.736718072289156,4.794366265060241,0.5217181467181468,0.4782818532818533,452,433
linecfbp_kford,linept_paynewl,KFord,linepaynewl,1053,True,0.7313889853374353,0.21210037604926138,0.8407386618236679,0.579250720461095,7.739259259259259,7.801671415004749,0.6066666666666667,0.3933333333333333,246,204
linecfbp_power_rank,linept_argh,Power Rank,Argh Ratings,2086,True,0.877318033623331,0.21176653191482028,0.926166501613371,0.5523665659617322,4.9678092042186,5.038231064237776,0.5411025145067698,0.4588974854932302,497,436
congrove,linept_curry,Congrove Computer Rankings,Daniel Curry Index,3892,True,0.8711988879811046,0.21174172052953932,0.8838571567526614,0.5703627476202727,6.216857656731758,6.217114594039055,0.507332132750193,0.49266786724980705,858,778
linecfbp_wilson_ratings,linept_pig,Wilson Ratings,Pigskin Index,2307,True,0.9290799351381108,0.2114922422351697,0.9297233882195531,0.5935903390617743,4.514456003467706,4.541937581274382,0.5107221006564552,0.4892778993435449,501,440
linecfbp_dratings,teamrankings,DRatings,TeamRankings.com,2638,True,0.9449994388915421,0.2114716676399864,0.9505277080892244,0.587431693989071,3.7789120545868085,3.8609438968915843,0.49482560367957074,0.5051743963204293,543,549
linept_round,massey,lineround,Massey Ratings,2105,True,0.8266904427398808,0.21134562515810706,0.8910403946273253,0.5614035087719298,6.043738717339667,6.043738717339667,0.4629277566539924,0.5370722433460076,442,466
linecfbp_trent_sorensen,linecfbp_tshoe_index,Trent Sorensen,TShoe Index,1096,True,0.767337658026001,0.21127158388106543,0.8548601929455455,0.5875598086124402,6.760310218978102,6.760310218978102,0.4380165289256198,0.5619834710743802,235,205
linecfbp_cbcr2_power,linept_pfz,CBCR2: Power,PerformanZ Ratings,1063,True,0.8296025336484557,0.21125000025641383,0.8576225688394129,0.5928030303030303,6.8006773283160875,6.822370649106303,0.5258701787394168,0.47412982126058323,226,220
linecfbp_oddstrader_ai,linecfbp_power_rank_free,OddsTrader AI,Power Rank: Free,512,True,0.8386521606000211,0.21031542849817952,0.872427799557906,0.5606361829025845,6.6830078125,6.6830078125,0.41796875,0.58203125,101,118
linecfbp_cfb_graphs,linept_how,CFB Graphs,Howell,2081,True,0.8476696159534775,0.21014239711645719,0.8956803692771543,0.5813253012048193,5.707044690052859,5.752542047092744,0.5293262239457102,0.4706737760542899,437,443
linecfbp_oddstrader_ai,linept_clean,OddsTrader AI,Cleanup Hitter,1017,True,0.7105720804749279,0.21006320923406624,0.8246450850417926,0.5993756503642039,7.770353982300886,7.814601769911505,0.5315040650406504,0.4684959349593496,191,213
linept_bill,sagarin_recent,Billingsley,Sagarin Recent,3895,True,0.8588485215687949,0.2100014949970122,0.8923861139913805,0.5698482119886802,5.938721437740693,5.938721437740693,0.4617163412127441,0.5382836587872559,826,806
linecfbp_david_sasser,linept_pig,David Sasser,Pigskin Index,238,True,0.9385462389813211,0.20995562770450496,0.9251167885327439,0.5526315789473685,4.779327731092437,4.84781512605042,0.4957983193277311,0.5042016806722689,57,48
linecfbp_cfb_graphs,sagarin,CFB Graphs,Sagarin Ratings,2128,True,0.9093179201238536,0.20981188453425476,0.9338808656067157,0.5752969121140142,4.378533834586467,4.450075187969924,0.4684557438794727,0.5315442561205274,437,465
linecfbp_wilson_ratings,linept_kerns,Wilson Ratings,Stephen Kerns,2591,True,0.8675938866253234,0.20950567947532805,0.8709864062105006,0.572659616137877,6.349834040910845,6.454125820146661,0.5441518202943455,0.45584817970565455,546,564
linecfbp_matt_grissom,linept_fluker,Matt Grissom,Slate Fluker,468,True,0.9401110611389769,0.20939502991060632,0.9411222653703544,0.6119733924611973,3.337542735042735,3.5180982905982905,0.5,0.5,92,94
linecfbp_david_sasser,linept_big200,David Sasser,Big 200,503,True,0.8765725190940413,0.20922859426600457,0.8808701874697287,0.5582329317269076,6.107534791252485,6.140536779324055,0.5308151093439364,0.4691848906560636,115,107
linecfbp_beta_rank,linept_fluker,Beta_Rank,Slate Fluker,468,True,0.9073091031129863,0.2089594008321761,0.9129194677396919,0.6181015452538632,4.8137393162393165,4.905833333333334,0.41630901287553645,0.5836909871244635,81,103
linecfbp_blake_atkinson,linecfbp_cfb_graphs,Blake Atkinson,CFB Graphs,511,True,0.9210797189845797,0.2087400408798597,0.936431004874267,0.5848303393213573,4.198238747553816,4.198238747553816,0.5531496062992126,0.4468503937007874,108,101
linept_wayward,moore_ratings,Waywardtrends,Moore Power Ratings,1558,True,0.8984393113477184,0.20839665877996086,0.9157207907493145,0.5790488431876607,5.098453145057766,5.097811296534018,0.5311496467565832,0.46885035324341684,324,323
fei,linept_born,FEI Projections,Born Power Index,3133,True,0.9008913875115364,0.2081685962884897,0.8996859986080578,0.6007089912987431,5.257050750079796,5.25982764123843,0.51629392971246,0.4837060702875399,622,610
congrove,harville,Congrove Computer Rankings,David Harville,3942,True,0.8953873412824723,0.20814440775273985,0.9136028257389559,0.5759654471544715,5.1689928970065955,5.1692465753424655,0.4651930894308943,0.5348069105691057,848,785
linept_born,massey,Born Power Index,Massey Ratings,3133,True,0.9219583294947706,0.20777073383464806,0.9084056574759689,0.5581841432225064,5.427660389403128,5.428617938078519,0.47619047619047616,0.5238095238095238,657,704
linecfbp_professor_sides,linept_big200,Professor Sides,Big 200,1046,True,0.8798833378085047,0.20765486844373454,0.8843701803606723,0.5878962536023055,6.142284894837476,6.135573613766731,0.5349282296650718,0.46507177033492825,208,221
linecfbp_si_composite,sagarin_recent,SI Composite,Sagarin Recent,505,True,0.8960356892117372,0.20739731013071502,0.9196235496703501,0.5697211155378487,4.994534653465347,4.971801980198021,0.49206349206349204,0.5079365079365079,104,111
linecfbp_cfb_professor,piratings_bias,CFB Professor,PI-Rate Bias,1022,True,0.9300886622729454,0.20703791389658438,0.9335185574658188,0.5613861386138614,4.494794520547946,4.529138943248532,0.4801980198019802,0.5198019801980198,215,229
linecfbp_power_rank_free,linept_cather,Power Rank: Free,linecather,516,True,0.9211302038314507,0.20691464297318235,0.9133609804323216,0.5544147843942505,5.545542635658915,5.542054263565891,0.5636007827788649,0.436399217221135,129,98
linept_fluker,moore_ratings,Slate Fluker,Moore Power Ratings,694,True,0.8978225939488479,0.20690463573904308,0.9167866388416844,0.6227810650887574,4.73536023054755,4.733919308357348,0.5734870317002881,0.4265129682997118,126,132
linecfbp_beta_rank,linecfbp_sportsline,Beta_Rank,SportsLine,1610,True,0.8695095037318608,0.20680897037417442,0.8894158337256252,0.5681381957773513,6.009006211180124,6.009006211180124,0.4769038701622971,0.5230961298377028,328,360
dokter_entropy,linept_pfz,Dokter Entropy,PerformanZ Ratings,3895,True,0.8657825912571618,0.20656554318150497,0.8897610196596698,0.5591342437516104,6.104629011553273,6.104629011553273,0.5692268173645004,0.43077318263549963,835,854
linecfbp_cfb_professor,linecfbp_obmodel,CFB Professor,OBModel,507,True,0.9148248000193342,0.2063128584402343,0.9322164898199706,0.5833333333333334,4.653648915187376,4.653648915187376,0.45617529880478086,0.5438247011952191,91,117
linecfbp_beta_rank,linept_payne,Beta_Rank,linepayne,2079,True,0.8195773496829748,0.2062308416633013,0.8663526155919943,0.5703918722786647,6.779139009139009,6.838734968734968,0.5175565175565175,0.48244348244348245,432,454
linept_pugh,massey,Pugh Ratings,Massey Ratings,3889,True,0.9245886983778587,0.20607904607885752,0.9183663940609131,0.5672333848531684,5.01053998457187,5.011311391103112,0.49009518909184463,0.5099048109081554,795,854
linecfbp_power_rank,linept_fluker,Power Rank,Slate Fluker,468,True,0.952561742945401,0.2059790823357712,0.9561888473940657,0.5907079646017699,2.779636752136752,2.8572008547008547,0.5053763440860215,0.4946236559139785,79,115
keeper,piratings_mean,Keeper,Pi-Ratings Mean,3934,True,0.9256896540273772,0.2055696501100722,0.9161480791637133,0.5588538977800723,5.1880172852058974,5.188373157092018,0.47112693970999747,0.5288730602900026,890,821
dokter_entropy,linept_fluker,Dokter Entropy,Slate Fluker,694,True,0.9568343064228269,0.20548751560896675,0.960740435126229,0.5659259259259259,2.896930835734871,2.896930835734871,0.4862914862914863,0.5137085137085137,144,151
linecfbp_tshoe_index,linept_big200,TShoe Index,Big 200,1050,True,0.885005260819565,0.2052523233321372,0.892109671861698,0.5574257425742575,5.824752380952381,5.796047619047619,0.5361904761904762,0.4638095238095238,226,240
linecfbp_cfb_geek,linept_dwig,CFB Geek,DP Dwiggins,2070,True,0.8771973807255046,0.2052123786305664,0.8864604861829221,0.5709255533199196,5.88,5.989565217391304,0.5250121418164158,0.47498785818358424,464,412
linecfbp_room44_bets,linept_clean,Room44 Bets,Cleanup Hitter,2550,True,0.7511562892866951,0.2045948843403789,0.8523435555365971,0.5850284784377543,7.268847058823528,7.34598431372549,0.5539739027283511,0.4460260972716489,544,512
congrove,linept_born,Congrove Computer Rankings,Born Power Index,3132,True,0.8889669700976548,0.20444628734853978,0.8933493822606474,0.57193094629156,5.894214559386973,5.894214559386973,0.49568827850526986,0.5043117214947301,691,626
linept_how,linept_paynep,Howell,linepaynep,3122,True,0.8215967960880077,0.20425604310629775,0.8593910816864961,0.5922974767596282,6.900166559897501,6.900166559897501,0.5108904548366432,0.4891095451633568,617,637
dokter_entropy,linecfbp_obmodel,Dokter Entropy,OBModel,507,True,0.9385210970836038,0.2040527603715804,0.950042387327636,0.5606361829025845,3.941262327416174,3.994319526627219,0.5296442687747036,0.47035573122529645,106,113
