source_row,season,week,away,home,picker,candidate_matches,reason
16498,2023,18,South Alabama,Eastern Michigan,Harville,0,no_match
16499,2023,18,South Alabama,Eastern Michigan,JP+,0,no_match
16500,2023,18,South Alabama,Eastern Michigan,KFord,0,no_match
16501,2023,18,South Alabama,Eastern Michigan,Keeper,0,no_match
16502,2023,18,South Alabama,Eastern Michigan,Massey,0,no_match
16503,2023,18,South Alabama,Eastern Michigan,Moore Ratings,0,no_match
16504,2023,18,South Alabama,Eastern Michigan,OddsTrader AI,0,no_match
16505,2023,18,South Alabama,Eastern Michigan,PiRate,0,no_match
16506,2023,18,South Alabama,Eastern Michigan,PiRate: Bias,0,no_match
16507,2023,18,South Alabama,Eastern Michigan,PiRate: Mean,0,no_match
16508,2023,18,South Alabama,Eastern Michigan,Power Rank,0,no_match
16509,2023,18,South Alabama,Eastern Michigan,Power Rank: Free,0,no_match
16510,2023,18,South Alabama,Eastern Michigan,Professor Sides,0,no_match
16511,2023,18,South Alabama,Eastern Michigan,Room44 Bets,0,no_match
16512,2023,18,South Alabama,Eastern Michigan,SP+,0,no_match
16513,2023,18,South Alabama,Eastern Michigan,Sagarin,0,no_match
16514,2023,18,South Alabama,Eastern Michigan,Sagarin: Golden,0,no_match
16515,2023,18,South Alabama,Eastern Michigan,Sagarin: Predictor,0,no_match
16516,2023,18,South Alabama,Eastern Michigan,Sagarin: Recent,0,no_match
16517,2023,18,South Alabama,Eastern Michigan,SportsLine,0,no_match
16518,2023,18,South Alabama,Eastern Michigan,TShoe Index,0,no_match
16519,2023,18,South Alabama,Eastern Michigan,TeamRankings,0,no_match
16520,2023,18,South Alabama,Eastern Michigan,Wilson Ratings,0,no_match
16555,2023,18,Troy,Duke,Beta_Rank,0,no_match
16556,2023,18,Troy,Duke,Blake Atkinson,0,no_match
16557,2023,18,Troy,Duke,CBCR2: Power,0,no_match
16558,2023,18,Troy,Duke,CBCR2: Sam,0,no_match
16559,2023,18,Troy,Duke,CFB Geek,0,no_match
16560,2023,18,Troy,Duke,CFB Graphs,0,no_match
16561,2023,18,Troy,Duke,Congrove,0,no_match
16562,2023,18,Troy,Duke,DRatings,0,no_match
16563,2023,18,Troy,Duke,Dokter Entropy,0,no_match
16564,2023,18,Troy,Duke,ESPN FPI,0,no_match
16565,2023,18,Troy,Duke,FEI,0,no_match
16566,2023,18,Troy,Duke,Harville,0,no_match
16567,2023,18,Troy,Duke,JP+,0,no_match
16568,2023,18,Troy,Duke,KFord,0,no_match
16569,2023,18,Troy,Duke,Keeper,0,no_match
16570,2023,18,Troy,Duke,Massey,0,no_match
16571,2023,18,Troy,Duke,Moore Ratings,0,no_match
16572,2023,18,Troy,Duke,OddsTrader AI,0,no_match
16573,2023,18,Troy,Duke,PiRate,0,no_match
16574,2023,18,Troy,Duke,PiRate: Bias,0,no_match
16575,2023,18,Troy,Duke,PiRate: Mean,0,no_match
16576,2023,18,Troy,Duke,Power Rank,0,no_match
16577,2023,18,Troy,Duke,Power Rank: Free,0,no_match
16578,2023,18,Troy,Duke,Professor Sides,0,no_match
16579,2023,18,Troy,Duke,Room44 Bets,0,no_match
16580,2023,18,Troy,Duke,SP+,0,no_match
16581,2023,18,Troy,Duke,Sagarin,0,no_match
16582,2023,18,Troy,Duke,Sagarin: Golden,0,no_match
16583,2023,18,Troy,Duke,Sagarin: Predictor,0,no_match
16584,2023,18,Troy,Duke,Sagarin: Recent,0,no_match
16585,2023,18,Troy,Duke,SportsLine,0,no_match
16586,2023,18,Troy,Duke,TShoe Index,0,no_match
16587,2023,18,Troy,Duke,TeamRankings,0,no_match
16588,2023,18,Troy,Duke,Wilson Ratings,0,no_match
17133,2023,19,North Carolina,West Virginia,Beta_Rank,0,no_match
17134,2023,19,North Carolina,West Virginia,Blake Atkinson,0,no_match
17135,2023,19,North Carolina,West Virginia,CBCR2: Power,0,no_match
17136,2023,19,North Carolina,West Virginia,CBCR2: Sam,0,no_match
17137,2023,19,North Carolina,West Virginia,CFB Geek,0,no_match
17138,2023,19,North Carolina,West Virginia,CFB Graphs,0,no_match
17139,2023,19,North Carolina,West Virginia,Congrove,0,no_match
17140,2023,19,North Carolina,West Virginia,DRatings,0,no_match
17141,2023,19,North Carolina,West Virginia,Dokter Entropy,0,no_match
17142,2023,19,North Carolina,West Virginia,ESPN FPI,0,no_match
17143,2023,19,North Carolina,West Virginia,FEI,0,no_match
17144,2023,19,North Carolina,West Virginia,Harville,0,no_match
17145,2023,19,North Carolina,West Virginia,JP+,0,no_match
17146,2023,19,North Carolina,West Virginia,KFord,0,no_match
17147,2023,19,North Carolina,West Virginia,Keeper,0,no_match
17148,2023,19,North Carolina,West Virginia,Massey,0,no_match
17149,2023,19,North Carolina,West Virginia,Moore Ratings,0,no_match
17150,2023,19,North Carolina,West Virginia,OddsTrader AI,0,no_match
17151,2023,19,North Carolina,West Virginia,PiRate,0,no_match
17152,2023,19,North Carolina,West Virginia,PiRate: Bias,0,no_match
17153,2023,19,North Carolina,West Virginia,PiRate: Mean,0,no_match
17154,2023,19,North Carolina,West Virginia,Power Rank,0,no_match
17155,2023,19,North Carolina,West Virginia,Power Rank: Free,0,no_match
17156,2023,19,North Carolina,West Virginia,Professor Sides,0,no_match
17157,2023,19,North Carolina,West Virginia,Room44 Bets,0,no_match
17158,2023,19,North Carolina,West Virginia,SP+,0,no_match
17159,2023,19,North Carolina,West Virginia,Sagarin,0,no_match
17160,2023,19,North Carolina,West Virginia,Sagarin: Golden,0,no_match
17161,2023,19,North Carolina,West Virginia,Sagarin: Predictor,0,no_match
17162,2023,19,North Carolina,West Virginia,Sagarin: Recent,0,no_match
17163,2023,19,North Carolina,West Virginia,SportsLine,0,no_match
17164,2023,19,North Carolina,West Virginia,TShoe Index,0,no_match
17165,2023,19,North Carolina,West Virginia,TeamRankings,0,no_match
17166,2023,19,North Carolina,West Virginia,Wilson Ratings,0,no_match
17201,2023,19,Rutgers,Miami,Beta_Rank,0,no_match
17202,2023,19,Rutgers,Miami,Blake Atkinson,0,no_match
17203,2023,19,Rutgers,Miami,CBCR2: Power,0,no_match
17204,2023,19,Rutgers,Miami,CBCR2: Sam,0,no_match
17205,2023,19,Rutgers,Miami,CFB Geek,0,no_match
17206,2023,19,Rutgers,Miami,CFB Graphs,0,no_match
17207,2023,19,Rutgers,Miami,Congrove,0,no_match
17208,2023,19,Rutgers,Miami,DRatings,0,no_match
17209,2023,19,Rutgers,Miami,Dokter Entropy,0,no_match
17210,2023,19,Rutgers,Miami,ESPN FPI,0,no_match
17211,2023,19,Rutgers,Miami,FEI,0,no_match
17212,2023,19,Rutgers,Miami,Harville,0,no_match
17213,2023,19,Rutgers,Miami,JP+,0,no_match
17214,2023,19,Rutgers,Miami,KFord,0,no_match
17215,2023,19,Rutgers,Miami,Keeper,0,no_match
17216,2023,19,Rutgers,Miami,Massey,0,no_match
17217,2023,19,Rutgers,Miami,Moore Ratings,0,no_match
17218,2023,19,Rutgers,Miami,OddsTrader AI,0,no_match
17219,2023,19,Rutgers,Miami,PiRate,0,no_match
17220,2023,19,Rutgers,Miami,PiRate: Bias,0,no_match
17221,2023,19,Rutgers,Miami,PiRate: Mean,0,no_match
17222,2023,19,Rutgers,Miami,Power Rank,0,no_match
17223,2023,19,Rutgers,Miami,Power Rank: Free,0,no_match
17224,2023,19,Rutgers,Miami,Professor Sides,0,no_match
17225,2023,19,Rutgers,Miami,Room44 Bets,0,no_match
17226,2023,19,Rutgers,Miami,SP+,0,no_match
17227,2023,19,Rutgers,Miami,Sagarin,0,no_match
17228,2023,19,Rutgers,Miami,Sagarin: Golden,0,no_match
17229,2023,19,Rutgers,Miami,Sagarin: Predictor,0,no_match
17230,2023,19,Rutgers,Miami,Sagarin: Recent,0,no_match
17231,2023,19,Rutgers,Miami,SportsLine,0,no_match
17232,2023,19,Rutgers,Miami,TShoe Index,0,no_match
17233,2023,19,Rutgers,Miami,TeamRankings,0,no_match
17234,2023,19,Rutgers,Miami,Wilson Ratings,0,no_match
17786,2024,2,Eastern Michigan,Massachusetts,Beta_Rank,0,no_match
17787,2024,2,Eastern Michigan,Massachusetts,CBCR2: Power,0,no_match
17788,2024,2,Eastern Michigan,Massachusetts,CFB Geek,0,no_match
17789,2024,2,Eastern Michigan,Massachusetts,CFB Graphs,0,no_match
17790,2024,2,Eastern Michigan,Massachusetts,CFB Victory,0,no_match
17791,2024,2,Eastern Michigan,Massachusetts,Congrove,0,no_match
17792,2024,2,Eastern Michigan,Massachusetts,DRatings,0,no_match
17793,2024,2,Eastern Michigan,Massachusetts,Dokter Entropy,0,no_match
17794,2024,2,Eastern Michigan,Massachusetts,ESPN FPI,0,no_match
17795,2024,2,Eastern Michigan,Massachusetts,FEI,0,no_match
17796,2024,2,Eastern Michigan,Massachusetts,Harville,0,no_match
17797,2024,2,Eastern Michigan,Massachusetts,JP+,0,no_match
17798,2024,2,Eastern Michigan,Massachusetts,John Harris,0,no_match
17799,2024,2,Eastern Michigan,Massachusetts,KFord,0,no_match
17800,2024,2,Eastern Michigan,Massachusetts,Keeper,0,no_match
17801,2024,2,Eastern Michigan,Massachusetts,Massey,0,no_match
17802,2024,2,Eastern Michigan,Massachusetts,Matt Grissom,0,no_match
17803,2024,2,Eastern Michigan,Massachusetts,Moore Ratings,0,no_match
17804,2024,2,Eastern Michigan,Massachusetts,PiRate,0,no_match
17805,2024,2,Eastern Michigan,Massachusetts,PiRate: Bias,0,no_match
17806,2024,2,Eastern Michigan,Massachusetts,PiRate: Mean,0,no_match
17807,2024,2,Eastern Michigan,Massachusetts,Power Rank,0,no_match
17808,2024,2,Eastern Michigan,Massachusetts,Power Rank: Free,0,no_match
17809,2024,2,Eastern Michigan,Massachusetts,Professor Sides,0,no_match
17810,2024,2,Eastern Michigan,Massachusetts,Room44 Bets,0,no_match
17811,2024,2,Eastern Michigan,Massachusetts,SP+,0,no_match
17812,2024,2,Eastern Michigan,Massachusetts,Sagarin,0,no_match
17813,2024,2,Eastern Michigan,Massachusetts,Sagarin: Golden,0,no_match
17814,2024,2,Eastern Michigan,Massachusetts,Sagarin: Predictor,0,no_match
17815,2024,2,Eastern Michigan,Massachusetts,Sagarin: Recent,0,no_match
17816,2024,2,Eastern Michigan,Massachusetts,SportsLine,0,no_match
17817,2024,2,Eastern Michigan,Massachusetts,TShoe Index,0,no_match
17818,2024,2,Eastern Michigan,Massachusetts,TeamRankings,0,no_match
17819,2024,2,Eastern Michigan,Massachusetts,Trent Sorensen,0,no_match
17820,2024,2,Eastern Michigan,Massachusetts,Wilson Ratings,0,no_match
17856,2024,2,Florida International,Indiana,Beta_Rank,0,no_match
17857,2024,2,Florida International,Indiana,CBCR2: Power,0,no_match
17858,2024,2,Florida International,Indiana,CFB Geek,0,no_match
17859,2024,2,Florida International,Indiana,CFB Graphs,0,no_match
17860,2024,2,Florida International,Indiana,CFB Victory,0,no_match
17861,2024,2,Florida International,Indiana,Congrove,0,no_match
17862,2024,2,Florida International,Indiana,DRatings,0,no_match
17863,2024,2,Florida International,Indiana,Dokter Entropy,0,no_match
17864,2024,2,Florida International,Indiana,ESPN FPI,0,no_match
17865,2024,2,Florida International,Indiana,FEI,0,no_match
17866,2024,2,Florida International,Indiana,Harville,0,no_match
17867,2024,2,Florida International,Indiana,JP+,0,no_match
17868,2024,2,Florida International,Indiana,John Harris,0,no_match
17869,2024,2,Florida International,Indiana,KFord,0,no_match
17870,2024,2,Florida International,Indiana,Keeper,0,no_match
17871,2024,2,Florida International,Indiana,Massey,0,no_match
17872,2024,2,Florida International,Indiana,Matt Grissom,0,no_match
17873,2024,2,Florida International,Indiana,Moore Ratings,0,no_match
17874,2024,2,Florida International,Indiana,PiRate,0,no_match
17875,2024,2,Florida International,Indiana,PiRate: Bias,0,no_match
17876,2024,2,Florida International,Indiana,PiRate: Mean,0,no_match
17877,2024,2,Florida International,Indiana,Power Rank,0,no_match
17878,2024,2,Florida International,Indiana,Power Rank: Free,0,no_match
17879,2024,2,Florida International,Indiana,Professor Sides,0,no_match
17880,2024,2,Florida International,Indiana,Room44 Bets,0,no_match
17881,2024,2,Florida International,Indiana,SP+,0,no_match
17882,2024,2,Florida International,Indiana,Sagarin,0,no_match
17883,2024,2,Florida International,Indiana,Sagarin: Golden,0,no_match
17884,2024,2,Florida International,Indiana,Sagarin: Predictor,0,no_match
17885,2024,2,Florida International,Indiana,Sagarin: Recent,0,no_match
17886,2024,2,Florida International,Indiana,SportsLine,0,no_match
17887,2024,2,Florida International,Indiana,TShoe Index,0,no_match
17888,2024,2,Florida International,Indiana,TeamRankings,0,no_match
17889,2024,2,Florida International,Indiana,Trent Sorensen,0,no_match
17890,2024,2,Florida International,Indiana,Wilson Ratings,0,no_match
18029,2024,2,Kent State,Pittsburgh,Beta_Rank,0,no_match
18030,2024,2,Kent State,Pittsburgh,CBCR2: Power,0,no_match
18031,2024,2,Kent State,Pittsburgh,CFB Geek,0,no_match
18032,2024,2,Kent State,Pittsburgh,CFB Graphs,0,no_match
18033,2024,2,Kent State,Pittsburgh,CFB Victory,0,no_match
18034,2024,2,Kent State,Pittsburgh,Congrove,0,no_match
18035,2024,2,Kent State,Pittsburgh,DRatings,0,no_match
18036,2024,2,Kent State,Pittsburgh,Dokter Entropy,0,no_match
18037,2024,2,Kent State,Pittsburgh,ESPN FPI,0,no_match
18038,2024,2,Kent State,Pittsburgh,FEI,0,no_match
18039,2024,2,Kent State,Pittsburgh,Harville,0,no_match
18040,2024,2,Kent State,Pittsburgh,JP+,0,no_match
18041,2024,2,Kent State,Pittsburgh,John Harris,0,no_match
18042,2024,2,Kent State,Pittsburgh,KFord,0,no_match
18043,2024,2,Kent State,Pittsburgh,Keeper,0,no_match
18044,2024,2,Kent State,Pittsburgh,Massey,0,no_match
18045,2024,2,Kent State,Pittsburgh,Matt Grissom,0,no_match
18046,2024,2,Kent State,Pittsburgh,Moore Ratings,0,no_match
18047,2024,2,Kent State,Pittsburgh,PiRate,0,no_match
18048,2024,2,Kent State,Pittsburgh,PiRate: Bias,0,no_match
18049,2024,2,Kent State,Pittsburgh,PiRate: Mean,0,no_match
18050,2024,2,Kent State,Pittsburgh,Power Rank,0,no_match
18051,2024,2,Kent State,Pittsburgh,Power Rank: Free,0,no_match
18052,2024,2,Kent State,Pittsburgh,Professor Sides,0,no_match
18053,2024,2,Kent State,Pittsburgh,Room44 Bets,0,no_match
18054,2024,2,Kent State,Pittsburgh,SP+,0,no_match
18055,2024,2,Kent State,Pittsburgh,Sagarin,0,no_match
18056,2024,2,Kent State,Pittsburgh,Sagarin: Golden,0,no_match
18057,2024,2,Kent State,Pittsburgh,Sagarin: Predictor,0,no_match
18058,2024,2,Kent State,Pittsburgh,Sagarin: Recent,0,no_match
18059,2024,2,Kent State,Pittsburgh,SportsLine,0,no_match
18060,2024,2,Kent State,Pittsburgh,TShoe Index,0,no_match
18061,2024,2,Kent State,Pittsburgh,TeamRankings,0,no_match
18062,2024,2,Kent State,Pittsburgh,Trent Sorensen,0,no_match
18063,2024,2,Kent State,Pittsburgh,Wilson Ratings,0,no_match
18066,2024,2,Miami,Florida,Beta_Rank,0,no_match
18067,2024,2,Miami,Florida,CBCR2: Power,0,no_match
18068,2024,2,Miami,Florida,CFB Geek,0,no_match
18069,2024,2,Miami,Florida,CFB Graphs,0,no_match
18070,2024,2,Miami,Florida,CFB Victory,0,no_match
18071,2024,2,Miami,Florida,Congrove,0,no_match
18072,2024,2,Miami,Florida,DRatings,0,no_match
18073,2024,2,Miami,Florida,Dokter Entropy,0,no_match
18074,2024,2,Miami,Florida,ESPN FPI,0,no_match
18075,2024,2,Miami,Florida,FEI,0,no_match
18076,2024,2,Miami,Florida,Harville,0,no_match
18077,2024,2,Miami,Florida,JP+,0,no_match
18078,2024,2,Miami,Florida,John Harris,0,no_match
18079,2024,2,Miami,Florida,KFord,0,no_match
18080,2024,2,Miami,Florida,Keeper,0,no_match
18081,2024,2,Miami,Florida,Massey,0,no_match
18082,2024,2,Miami,Florida,Matt Grissom,0,no_match
18083,2024,2,Miami,Florida,Moore Ratings,0,no_match
18084,2024,2,Miami,Florida,PiRate,0,no_match
18085,2024,2,Miami,Florida,PiRate: Bias,0,no_match
18086,2024,2,Miami,Florida,PiRate: Mean,0,no_match
18087,2024,2,Miami,Florida,Power Rank,0,no_match
18088,2024,2,Miami,Florida,Power Rank: Free,0,no_match
18089,2024,2,Miami,Florida,Professor Sides,0,no_match
18090,2024,2,Miami,Florida,Room44 Bets,0,no_match
18091,2024,2,Miami,Florida,SP+,0,no_match
18092,2024,2,Miami,Florida,Sagarin,0,no_match
18093,2024,2,Miami,Florida,Sagarin: Golden,0,no_match
18094,2024,2,Miami,Florida,Sagarin: Predictor,0,no_match
18095,2024,2,Miami,Florida,Sagarin: Recent,0,no_match
18096,2024,2,Miami,Florida,SportsLine,0,no_match
18097,2024,2,Miami,Florida,TShoe Index,0,no_match
18098,2024,2,Miami,Florida,TeamRankings,0,no_match
18099,2024,2,Miami,Florida,Trent Sorensen,0,no_match
18100,2024,2,Miami,Florida,Wilson Ratings,0,no_match
18101,2024,2,Miami OH,Northwestern,Beta_Rank,0,no_match
18102,2024,2,Miami OH,Northwestern,CBCR2: Power,0,no_match
18103,2024,2,Miami OH,Northwestern,CFB Geek,0,no_match
18104,2024,2,Miami OH,Northwestern,CFB Graphs,0,no_match
18105,2024,2,Miami OH,Northwestern,CFB Victory,0,no_match
18106,2024,2,Miami OH,Northwestern,Congrove,0,no_match
18107,2024,2,Miami OH,Northwestern,DRatings,0,no_match
18108,2024,2,Miami OH,Northwestern,Dokter Entropy,0,no_match
18109,2024,2,Miami OH,Northwestern,ESPN FPI,0,no_match
18110,2024,2,Miami OH,Northwestern,FEI,0,no_match
18111,2024,2,Miami OH,Northwestern,Harville,0,no_match
18112,2024,2,Miami OH,Northwestern,JP+,0,no_match
18113,2024,2,Miami OH,Northwestern,John Harris,0,no_match
18114,2024,2,Miami OH,Northwestern,KFord,0,no_match
18115,2024,2,Miami OH,Northwestern,Keeper,0,no_match
18116,2024,2,Miami OH,Northwestern,Massey,0,no_match
18117,2024,2,Miami OH,Northwestern,Matt Grissom,0,no_match
18118,2024,2,Miami OH,Northwestern,Moore Ratings,0,no_match
18119,2024,2,Miami OH,Northwestern,PiRate,0,no_match
18120,2024,2,Miami OH,Northwestern,PiRate: Bias,0,no_match
18121,2024,2,Miami OH,Northwestern,PiRate: Mean,0,no_match
18122,2024,2,Miami OH,Northwestern,Power Rank,0,no_match
18123,2024,2,Miami OH,Northwestern,Power Rank: Free,0,no_match
18124,2024,2,Miami OH,Northwestern,Professor Sides,0,no_match
18125,2024,2,Miami OH,Northwestern,Room44 Bets,0,no_match
18126,2024,2,Miami OH,Northwestern,SP+,0,no_match
18127,2024,2,Miami OH,Northwestern,Sagarin,0,no_match
18128,2024,2,Miami OH,Northwestern,Sagarin: Golden,0,no_match
18129,2024,2,Miami OH,Northwestern,Sagarin: Predictor,0,no_match
18130,2024,2,Miami OH,Northwestern,Sagarin: Recent,0,no_match
18131,2024,2,Miami OH,Northwestern,SportsLine,0,no_match
18132,2024,2,Miami OH,Northwestern,TShoe Index,0,no_match
18133,2024,2,Miami OH,Northwestern,TeamRankings,0,no_match
18134,2024,2,Miami OH,Northwestern,Trent Sorensen,0,no_match
18135,2024,2,Miami OH,Northwestern,Wilson Ratings,0,no_match
18136,2024,2,Nevada,Troy,Beta_Rank,0,no_match
18137,2024,2,Nevada,Troy,CBCR2: Power,0,no_match
18138,2024,2,Nevada,Troy,CFB Geek,0,no_match
18139,2024,2,Nevada,Troy,CFB Graphs,0,no_match
18140,2024,2,Nevada,Troy,CFB Victory,0,no_match
18141,2024,2,Nevada,Troy,Congrove,0,no_match
18142,2024,2,Nevada,Troy,DRatings,0,no_match
18143,2024,2,Nevada,Troy,Dokter Entropy,0,no_match
18144,2024,2,Nevada,Troy,ESPN FPI,0,no_match
18145,2024,2,Nevada,Troy,FEI,0,no_match
18146,2024,2,Nevada,Troy,Harville,0,no_match
18147,2024,2,Nevada,Troy,JP+,0,no_match
18148,2024,2,Nevada,Troy,John Harris,0,no_match
18149,2024,2,Nevada,Troy,KFord,0,no_match
18150,2024,2,Nevada,Troy,Keeper,0,no_match
18151,2024,2,Nevada,Troy,Massey,0,no_match
18152,2024,2,Nevada,Troy,Matt Grissom,0,no_match
18153,2024,2,Nevada,Troy,Moore Ratings,0,no_match
18154,2024,2,Nevada,Troy,PiRate,0,no_match
18155,2024,2,Nevada,Troy,PiRate: Bias,0,no_match
18156,2024,2,Nevada,Troy,PiRate: Mean,0,no_match
18157,2024,2,Nevada,Troy,Power Rank,0,no_match
18158,2024,2,Nevada,Troy,Power Rank: Free,0,no_match
18159,2024,2,Nevada,Troy,Professor Sides,0,no_match
18160,2024,2,Nevada,Troy,Room44 Bets,0,no_match
18161,2024,2,Nevada,Troy,SP+,0,no_match
18162,2024,2,Nevada,Troy,Sagarin,0,no_match
18163,2024,2,Nevada,Troy,Sagarin: Golden,0,no_match
18164,2024,2,Nevada,Troy,Sagarin: Predictor,0,no_match
18165,2024,2,Nevada,Troy,Sagarin: Recent,0,no_match
18166,2024,2,Nevada,Troy,SportsLine,0,no_match
18167,2024,2,Nevada,Troy,TShoe Index,0,no_match
18168,2024,2,Nevada,Troy,TeamRankings,0,no_match
18169,2024,2,Nevada,Troy,Trent Sorensen,0,no_match
18170,2024,2,Nevada,Troy,Wilson Ratings,0,no_match
18381,2024,2,Penn State,West Virginia,Beta_Rank,0,no_match
18382,2024,2,Penn State,West Virginia,CBCR2: Power,0,no_match
18383,2024,2,Penn State,West Virginia,CFB Geek,0,no_match
18384,2024,2,Penn State,West Virginia,CFB Graphs,0,no_match
18385,2024,2,Penn State,West Virginia,CFB Victory,0,no_match
18386,2024,2,Penn State,West Virginia,Congrove,0,no_match
18387,2024,2,Penn State,West Virginia,DRatings,0,no_match
18388,2024,2,Penn State,West Virginia,Dokter Entropy,0,no_match
18389,2024,2,Penn State,West Virginia,ESPN FPI,0,no_match
18390,2024,2,Penn State,West Virginia,FEI,0,no_match
18391,2024,2,Penn State,West Virginia,Harville,0,no_match
18392,2024,2,Penn State,West Virginia,JP+,0,no_match
18393,2024,2,Penn State,West Virginia,John Harris,0,no_match
